"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.480176362677394,0.014964476047256,32.0877497588994,0,"(Intercept)","model_1","A.lag2"
"LDN_grid$pc_f.scaled",-0.065805232668064,0.00991212114177625,-6.63886485312585,3.16107140463373e-11,"LDN_grid$pc_f.scaled","model_1","A.lag2"
"LDN_grid$pc_65_plus.scaled",-0.0322788891828913,0.0387946487048215,-0.832044889193175,0.405383607272412,"LDN_grid$pc_65_plus.scaled","model_1","A.lag2"
"LDN_grid$pc_50_plus.scaled",-0.0428870971194219,0.038435050182239,-1.11583299400088,0.264493627894031,"LDN_grid$pc_50_plus.scaled","model_1","A.lag2"
"LDN_grid$pc_bad_gh.scaled",0.0337300504045345,0.0162519678713242,2.07544407370196,0.0379453970306904,"LDN_grid$pc_bad_gh.scaled","model_1","A.lag2"
"LDN_grid$avg_hos_dpr.scaled",-0.0664574022961864,0.0201549184406923,-3.29732925944321,0.000976090009147113,"LDN_grid$avg_hos_dpr.scaled","model_1","A.lag2"
"LDN_grid$pop_den.scaled",-0.55961082251922,0.0180825565262851,-30.947550016269,0,"LDN_grid$pop_den.scaled","model_1","A.lag2"
"LDN_grid$WD_pop_den.scaled",0.865138144791771,0.0185887685965559,46.5409066930912,0,"LDN_grid$WD_pop_den.scaled","model_1","A.lag2"
"LDN_grid$count_sports.scaled",0.223789625736607,0.00744357201514009,30.0648163652373,0,"LDN_grid$count_sports.scaled","model_1","A.lag2"
"LDN_grid$count_CHs.scaled",0.00590978982049667,0.00721952810815991,0.818583947864557,0.413023828447173,"LDN_grid$count_CHs.scaled","model_1","A.lag2"
