"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.480162805232128,0.0126214945484066,38.0432605180458,0,"(Intercept)","model_9","A.distance0.5km"
"LDN_grid$pc_f.scaled",-0.0646913097932016,0.00960592477693643,-6.73452179726867,1.6447065931402e-11,"LDN_grid$pc_f.scaled","model_9","A.distance0.5km"
"LDN_grid$pc_65_plus.scaled",-0.0559809691994647,0.0157667660603742,-3.55056762972837,0.00038440135864759,"LDN_grid$pc_65_plus.scaled","model_9","A.distance0.5km"
"LDN_grid$pc_bad_gh.scaled",0.0429759146660983,0.0158931465809003,2.70405325008107,0.00684993109443188,"LDN_grid$pc_bad_gh.scaled","model_9","A.distance0.5km"
"LDN_grid$avg_hos_dpr.scaled",-0.0833333993718316,0.0185876749907822,-4.48326105406715,7.3510908022989e-06,"LDN_grid$avg_hos_dpr.scaled","model_9","A.distance0.5km"
"LDN_grid$pop_den.scaled",-0.610588834804723,0.0196015356318917,-31.1500510098451,0,"LDN_grid$pop_den.scaled","model_9","A.distance0.5km"
"LDN_grid$WD_pop_den.scaled",0.944717997438952,0.0174431068327138,54.1599616684782,0,"LDN_grid$WD_pop_den.scaled","model_9","A.distance0.5km"
"LDN_grid$count_sports.scaled",0.239840882976034,0.00772649872179385,31.0413411833646,0,"LDN_grid$count_sports.scaled","model_9","A.distance0.5km"
"LDN_grid$count_CHs.scaled",0.00699944633427838,0.00718015244079883,0.974832552928313,0.329643326759147,"LDN_grid$count_CHs.scaled","model_9","A.distance0.5km"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0200866112776361,0.00822431022993099,2.44234601031151,0.0145921534065596,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_9","A.distance0.5km"
"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled",-0.00364995999037131,0.0124643793581759,-0.29283126624168,0.76965112828548,"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled","model_9","A.distance0.5km"
"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled",-0.062998183320635,0.00692195974637375,-9.10120625212221,0,"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled","model_9","A.distance0.5km"
