"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.472616773561237,0.00957258904511086,49.3718858434253,0,"(Intercept)","model_1","A.rook_shared_edge"
"LDN_grid$pc_f.scaled",-0.0638673451136592,0.00933918482242046,-6.83864237918643,7.99471600032575e-12,"LDN_grid$pc_f.scaled","model_1","A.rook_shared_edge"
"LDN_grid$pc_65_plus.scaled",-0.056604698170927,0.036034001375436,-1.57086906838811,0.116213064710204,"LDN_grid$pc_65_plus.scaled","model_1","A.rook_shared_edge"
"LDN_grid$pc_50_plus.scaled",0.000242495942545447,0.035804136433619,0.00677284712605861,0.994596091159668,"LDN_grid$pc_50_plus.scaled","model_1","A.rook_shared_edge"
"LDN_grid$pc_bad_gh.scaled",0.0434179814653627,0.0155556558768037,2.79113795067341,0.00525230813385913,"LDN_grid$pc_bad_gh.scaled","model_1","A.rook_shared_edge"
"LDN_grid$avg_hos_dpr.scaled",-0.0869023624205402,0.0178950182008316,-4.85623213372881,1.19640438378532e-06,"LDN_grid$avg_hos_dpr.scaled","model_1","A.rook_shared_edge"
"LDN_grid$pop_den.scaled",-0.640871138112897,0.0168122074453921,-38.1193927207072,0,"LDN_grid$pop_den.scaled","model_1","A.rook_shared_edge"
"LDN_grid$WD_pop_den.scaled",0.978044130231572,0.0169496527323322,57.7029008013782,0,"LDN_grid$WD_pop_den.scaled","model_1","A.rook_shared_edge"
"LDN_grid$count_sports.scaled",0.217337030410185,0.00741794664133854,29.2988128546267,0,"LDN_grid$count_sports.scaled","model_1","A.rook_shared_edge"
"LDN_grid$count_CHs.scaled",0.00939038730853567,0.00719087754397935,1.30587501332127,0.191595065024669,"LDN_grid$count_CHs.scaled","model_1","A.rook_shared_edge"
