"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.471783516760624,0.00976495858260084,48.3139291139694,0,"(Intercept)","model_1","A.nearest4"
"LDN_grid$pc_f.scaled",-0.0615997809615662,0.00946931649958345,-6.50519823308006,7.7591044700398e-11,"LDN_grid$pc_f.scaled","model_1","A.nearest4"
"LDN_grid$pc_65_plus.scaled",-0.0517811818078647,0.0365225176818741,-1.41778784964661,0.156252712584197,"LDN_grid$pc_65_plus.scaled","model_1","A.nearest4"
"LDN_grid$pc_50_plus.scaled",-0.00487673395188695,0.0363871276132048,-0.13402360317436,0.893383910178632,"LDN_grid$pc_50_plus.scaled","model_1","A.nearest4"
"LDN_grid$pc_bad_gh.scaled",0.0425551561878272,0.0157192223469135,2.70720492710526,0.0067852359041809,"LDN_grid$pc_bad_gh.scaled","model_1","A.nearest4"
"LDN_grid$avg_hos_dpr.scaled",-0.0839924903495235,0.0181302139685432,-4.63273574681768,3.60865037429825e-06,"LDN_grid$avg_hos_dpr.scaled","model_1","A.nearest4"
"LDN_grid$pop_den.scaled",-0.629874710536997,0.0170976295047985,-36.8398853396737,0,"LDN_grid$pop_den.scaled","model_1","A.nearest4"
"LDN_grid$WD_pop_den.scaled",0.963743001376006,0.0173042722042891,55.6939344225717,0,"LDN_grid$WD_pop_den.scaled","model_1","A.nearest4"
"LDN_grid$count_sports.scaled",0.216785169459251,0.00740306835717645,29.2831511205893,0,"LDN_grid$count_sports.scaled","model_1","A.nearest4"
"LDN_grid$count_CHs.scaled",0.00940797048798796,0.00717115828456196,1.31191784014047,0.189547857414067,"LDN_grid$count_CHs.scaled","model_1","A.nearest4"
