"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.45762346462493,0.0138732146317549,32.9861158190012,0,"(Intercept)","model_10","A.lag2"
"LDN_grid$pc_f.scaled",-0.0395010802351252,0.0106929822700992,-3.69411257190448,0.000220656039431555,"LDN_grid$pc_f.scaled","model_10","A.lag2"
"LDN_grid$pc_65_plus.scaled",-0.0865029979553023,0.0386738215761737,-2.2367326121346,0.0253038211955274,"LDN_grid$pc_65_plus.scaled","model_10","A.lag2"
"LDN_grid$pc_50_plus.scaled",0.0244976976279744,0.0383223611105829,0.639253347602564,0.522658132376764,"LDN_grid$pc_50_plus.scaled","model_10","A.lag2"
"LDN_grid$pc_bad_gh.scaled",0.011179813129287,0.0160960047339213,0.694570690932156,0.487324385237893,"LDN_grid$pc_bad_gh.scaled","model_10","A.lag2"
"LDN_grid$avg_hos_dpr.scaled",-0.058839592963935,0.019714625142789,-2.98456564797818,0.0028398125668021,"LDN_grid$avg_hos_dpr.scaled","model_10","A.lag2"
"LDN_grid$pop_den.scaled",-0.537996768505759,0.0179274293676324,-30.0096995209531,0,"LDN_grid$pop_den.scaled","model_10","A.lag2"
"LDN_grid$WD_pop_den.scaled",0.854374878718458,0.0183205062722234,46.6348945833346,0,"LDN_grid$WD_pop_den.scaled","model_10","A.lag2"
"LDN_grid$count_sports.scaled",0.225185102175501,0.00742091007947044,30.3446746779029,0,"LDN_grid$count_sports.scaled","model_10","A.lag2"
"LDN_grid$count_CHs.scaled",0.00573860658153437,0.00719874158927847,0.797168020321946,0.425353456241186,"LDN_grid$count_CHs.scaled","model_10","A.lag2"
"LDN_grid$pc_f.scaled:LDN_grid$pc_50_plus.scaled",-0.0827756454901081,0.0305962568310607,-2.70541739622462,0.00682186123089235,"LDN_grid$pc_f.scaled:LDN_grid$pc_50_plus.scaled","model_10","A.lag2"
"LDN_grid$pc_f.scaled:LDN_grid$pc_65_plus.scaled",0.125587480827111,0.0309482552428645,4.05798258549864,4.94984578838231e-05,"LDN_grid$pc_f.scaled:LDN_grid$pc_65_plus.scaled","model_10","A.lag2"
"LDN_grid$pc_f.scaled:LDN_grid$pc_bad_gh.scaled",0.0765110947764477,0.00779454496793361,9.81597964874289,0,"LDN_grid$pc_f.scaled:LDN_grid$pc_bad_gh.scaled","model_10","A.lag2"
