"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.497411128611019,0.0199791060748998,24.8965657795835,0,"(Intercept)","model_8","A.distance1km"
"LDN_grid$pc_f.scaled",-0.0671171197449417,0.00989448861993655,-6.78328333307762,1.17474918681637e-11,"LDN_grid$pc_f.scaled","model_8","A.distance1km"
"LDN_grid$pc_65_plus.scaled",-0.000602861379589042,0.040112246408748,-0.0150293596984278,0.988008757373189,"LDN_grid$pc_65_plus.scaled","model_8","A.distance1km"
"LDN_grid$pc_50_plus.scaled",-0.0807944673008653,0.038557303058124,-2.09543875978748,0.0361320070251827,"LDN_grid$pc_50_plus.scaled","model_8","A.distance1km"
"LDN_grid$pc_bad_gh.scaled",0.0294195545501661,0.0161750273713336,1.81882564244096,0.0689380349638073,"LDN_grid$pc_bad_gh.scaled","model_8","A.distance1km"
"LDN_grid$avg_hos_dpr.scaled",-0.0552958301694027,0.0204684779865288,-2.70151157334685,0.00690250780389201,"LDN_grid$avg_hos_dpr.scaled","model_8","A.distance1km"
"LDN_grid$pop_den.scaled",-0.542375497759573,0.0211152365617122,-25.6864514008359,0,"LDN_grid$pop_den.scaled","model_8","A.distance1km"
"LDN_grid$WD_pop_den.scaled",0.841393728942964,0.0188402967399416,44.6592609743351,0,"LDN_grid$WD_pop_den.scaled","model_8","A.distance1km"
"LDN_grid$count_sports.scaled",0.244760530669737,0.00774970382886954,31.5832109296802,0,"LDN_grid$count_sports.scaled","model_8","A.distance1km"
"LDN_grid$count_CHs.scaled",0.00323059170078198,0.00767575166083618,0.420882780414244,0.67384067985143,"LDN_grid$count_CHs.scaled","model_8","A.distance1km"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0306668796999423,0.00866745306954807,3.53816507039263,0.000402918085359083,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_8","A.distance1km"
"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled",0.01299107471258,0.0346994998547813,0.374387952764396,0.70811570463122,"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled","model_8","A.distance1km"
"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled",-0.0171387667937661,0.0388141679839347,-0.441559556316133,0.65880795575158,"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled","model_8","A.distance1km"
"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled",0.00727250421807506,0.00847025110561842,0.858593697800898,0.390564716305304,"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled","model_8","A.distance1km"
"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled",-0.0636511822503827,0.00698852346636138,-9.10795857762542,0,"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled","model_8","A.distance1km"
"LDN_grid$pop_den.scaled:LDN_grid$count_CHs.scaled",0.0065793436790916,0.00750787273889057,0.876325945831605,0.380852863892404,"LDN_grid$pop_den.scaled:LDN_grid$count_CHs.scaled","model_8","A.distance1km"
