"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.497326462913267,0.0207561000547672,23.9604965095089,0,"(Intercept)","model_1","A.distance1.5km"
"LDN_grid$pc_f.scaled",-0.0716503556466279,0.0094158836233086,-7.60952009530584,2.75335310107039e-14,"LDN_grid$pc_f.scaled","model_1","A.distance1.5km"
"LDN_grid$pc_65_plus.scaled",-0.03853355259973,0.0361742162230879,-1.06522149262591,0.286775709781116,"LDN_grid$pc_65_plus.scaled","model_1","A.distance1.5km"
"LDN_grid$pc_50_plus.scaled",-0.0372830607425905,0.0358369771672077,-1.04035171740729,0.298176524747013,"LDN_grid$pc_50_plus.scaled","model_1","A.distance1.5km"
"LDN_grid$pc_bad_gh.scaled",0.0286916716164016,0.0154690048832971,1.85478457294831,0.0636269959036788,"LDN_grid$pc_bad_gh.scaled","model_1","A.distance1.5km"
"LDN_grid$avg_hos_dpr.scaled",-0.0534467250845704,0.0196898021475286,-2.71443687875141,0.00663885506483153,"LDN_grid$avg_hos_dpr.scaled","model_1","A.distance1.5km"
"LDN_grid$pop_den.scaled",-0.582090712751758,0.0173493441176157,-33.5511653239231,0,"LDN_grid$pop_den.scaled","model_1","A.distance1.5km"
"LDN_grid$WD_pop_den.scaled",0.891562633526995,0.0181657688482071,49.0792677687843,0,"LDN_grid$WD_pop_den.scaled","model_1","A.distance1.5km"
"LDN_grid$count_sports.scaled",0.226476271440468,0.00751521901213081,30.1356848116998,0,"LDN_grid$count_sports.scaled","model_1","A.distance1.5km"
"LDN_grid$count_CHs.scaled",0.00627338549429698,0.00728576511425904,0.861046903916691,0.389212210674687,"LDN_grid$count_CHs.scaled","model_1","A.distance1.5km"
