"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.50368392696691,0.0202665724019895,24.852940940199,0,"(Intercept)","model_1","A.lag4"
"LDN_grid$pc_f.scaled",-0.0711966341284205,0.00940075679194118,-7.57350027281357,3.64153152077051e-14,"LDN_grid$pc_f.scaled","model_1","A.lag4"
"LDN_grid$pc_65_plus.scaled",-0.0420444431290696,0.0360923536425566,-1.16491275535699,0.244054309792143,"LDN_grid$pc_65_plus.scaled","model_1","A.lag4"
"LDN_grid$pc_50_plus.scaled",-0.0326771757905225,0.0357443262942873,-0.914191962144912,0.360615986942059,"LDN_grid$pc_50_plus.scaled","model_1","A.lag4"
"LDN_grid$pc_bad_gh.scaled",0.0287000947319053,0.015469714852306,1.85524393991187,0.0635613996163624,"LDN_grid$pc_bad_gh.scaled","model_1","A.lag4"
"LDN_grid$avg_hos_dpr.scaled",-0.0538331811534562,0.0196499870050753,-2.73960390607648,0.00615132674981655,"LDN_grid$avg_hos_dpr.scaled","model_1","A.lag4"
"LDN_grid$pop_den.scaled",-0.59302532772444,0.0171600646111429,-34.5584554116048,0,"LDN_grid$pop_den.scaled","model_1","A.lag4"
"LDN_grid$WD_pop_den.scaled",0.90816649490466,0.0178085050133597,50.9962231093157,0,"LDN_grid$WD_pop_den.scaled","model_1","A.lag4"
"LDN_grid$count_sports.scaled",0.226924487837156,0.007511423734975,30.2105826862811,0,"LDN_grid$count_sports.scaled","model_1","A.lag4"
"LDN_grid$count_CHs.scaled",0.006186081571432,0.00728537009298136,0.849110133387953,0.395820012271837,"LDN_grid$count_CHs.scaled","model_1","A.lag4"
