"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.523282757087616,0.0233514384424713,22.4090159746166,0,"(Intercept)","model_7","A.lag4"
"LDN_grid$pc_f.scaled",-0.0736465031175988,0.0094818889984787,-7.7670707945869,7.99360577730113e-15,"LDN_grid$pc_f.scaled","model_7","A.lag4"
"LDN_grid$pc_65_plus.scaled",-0.017957035889217,0.0381836692926805,-0.470280521014758,0.638154612357771,"LDN_grid$pc_65_plus.scaled","model_7","A.lag4"
"LDN_grid$pc_50_plus.scaled",-0.0531524448627326,0.0364356836475389,-1.45880190905442,0.144619637029913,"LDN_grid$pc_50_plus.scaled","model_7","A.lag4"
"LDN_grid$pc_bad_gh.scaled",0.0256423735506787,0.0155766940731539,1.64620126904032,0.0997223280921795,"LDN_grid$pc_bad_gh.scaled","model_7","A.lag4"
"LDN_grid$avg_hos_dpr.scaled",-0.0512079394093845,0.0198424482894124,-2.58072686709271,0.00985925517859942,"LDN_grid$avg_hos_dpr.scaled","model_7","A.lag4"
"LDN_grid$pop_den.scaled",-0.570772856086459,0.0201565901833116,-28.3169351014053,0,"LDN_grid$pop_den.scaled","model_7","A.lag4"
"LDN_grid$WD_pop_den.scaled",0.898806114648015,0.0179790017854216,49.9919920680367,0,"LDN_grid$WD_pop_den.scaled","model_7","A.lag4"
"LDN_grid$count_sports.scaled",0.227924785497949,0.00751026036293597,30.3484532470785,0,"LDN_grid$count_sports.scaled","model_7","A.lag4"
"LDN_grid$count_CHs.scaled",0.00554389772673161,0.00729368555766275,0.760095521379749,0.447197489538627,"LDN_grid$count_CHs.scaled","model_7","A.lag4"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0330257859116167,0.00837067017292106,3.9454171803895,7.96611628839372e-05,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_7","A.lag4"
"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled",0.0760174342232058,0.0330134331873447,2.30262129333299,0.0213001600363101,"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled","model_7","A.lag4"
"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled",-0.0601435315980557,0.0371187240702554,-1.62030169690695,0.10516748458307,"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled","model_7","A.lag4"
"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled",-0.00261435889357143,0.00812795636065033,-0.321650212866331,0.747717699257396,"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled","model_7","A.lag4"
