"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.520408718568469,0.0234278370907272,22.2132635015824,0,"(Intercept)","model_9","A.distance1.5km"
"LDN_grid$pc_f.scaled",-0.0713946181959004,0.00940735591901838,-7.58923323519263,3.21964677141295e-14,"LDN_grid$pc_f.scaled","model_9","A.distance1.5km"
"LDN_grid$pc_65_plus.scaled",-0.0671853985567161,0.0160154423562831,-4.19503857977162,2.72825146834244e-05,"LDN_grid$pc_65_plus.scaled","model_9","A.distance1.5km"
"LDN_grid$pc_bad_gh.scaled",0.0282259316105963,0.0154910587568531,1.82207892008087,0.0684430117364763,"LDN_grid$pc_bad_gh.scaled","model_9","A.distance1.5km"
"LDN_grid$avg_hos_dpr.scaled",-0.0508266689391545,0.0197246195949,-2.57681364624625,0.00997156937782062,"LDN_grid$avg_hos_dpr.scaled","model_9","A.distance1.5km"
"LDN_grid$pop_den.scaled",-0.563359445041113,0.0198510065816613,-28.3793893636383,0,"LDN_grid$pop_den.scaled","model_9","A.distance1.5km"
"LDN_grid$WD_pop_den.scaled",0.88435128859971,0.0180400898629885,49.0214458639737,0,"LDN_grid$WD_pop_den.scaled","model_9","A.distance1.5km"
"LDN_grid$count_sports.scaled",0.249725676800083,0.00779289147769668,32.0453168781832,0,"LDN_grid$count_sports.scaled","model_9","A.distance1.5km"
"LDN_grid$count_CHs.scaled",0.00538147043730108,0.00726439873727312,0.740800530357611,0.458814393565131,"LDN_grid$count_CHs.scaled","model_9","A.distance1.5km"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0330234987922855,0.00813164905222004,4.0611072342417,4.88405302543349e-05,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_9","A.distance1.5km"
"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled",0.00263456465436895,0.0128997665574112,0.204233514044123,0.838171022840166,"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled","model_9","A.distance1.5km"
"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled",-0.0715318952794995,0.00698154450845477,-10.2458553680884,0,"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled","model_9","A.distance1.5km"
