"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.483270782461425,0.0171504652748718,28.1782899015279,0,"(Intercept)","model_7","A.lag2"
"LDN_grid$pc_f.scaled",-0.0674755245746103,0.00999310715792207,-6.75220664687048,1.45612411017737e-11,"LDN_grid$pc_f.scaled","model_7","A.lag2"
"LDN_grid$pc_65_plus.scaled",-0.0105131408216427,0.0406507568704107,-0.258621035154578,0.795927651579647,"LDN_grid$pc_65_plus.scaled","model_7","A.lag2"
"LDN_grid$pc_50_plus.scaled",-0.0651914168888987,0.0391094797854408,-1.6668955262649,0.0955351806326981,"LDN_grid$pc_50_plus.scaled","model_7","A.lag2"
"LDN_grid$pc_bad_gh.scaled",0.0315003174353397,0.0163597140883119,1.92548092621282,0.0541692199313977,"LDN_grid$pc_bad_gh.scaled","model_7","A.lag2"
"LDN_grid$avg_hos_dpr.scaled",-0.0665233046220211,0.0202422237043935,-3.28636347436387,0.00101489958183465,"LDN_grid$avg_hos_dpr.scaled","model_7","A.lag2"
"LDN_grid$pop_den.scaled",-0.551218309172885,0.0210922209711295,-26.1337253164272,0,"LDN_grid$pop_den.scaled","model_7","A.lag2"
"LDN_grid$WD_pop_den.scaled",0.858690497576313,0.0186998220533904,45.9197149109034,0,"LDN_grid$WD_pop_den.scaled","model_7","A.lag2"
"LDN_grid$count_sports.scaled",0.224205707486968,0.00744464011211636,30.1163930170469,0,"LDN_grid$count_sports.scaled","model_7","A.lag2"
"LDN_grid$count_CHs.scaled",0.00534672311923238,0.00722821165640529,0.739702069251718,0.459480792248981,"LDN_grid$count_CHs.scaled","model_7","A.lag2"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0279905546666161,0.00872877947227113,3.20669742608737,0.00134268137650406,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_7","A.lag2"
"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled",0.0395703826027355,0.0349055755225774,1.13364074393046,0.256945274931852,"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled","model_7","A.lag2"
"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled",-0.0328938729370466,0.0391591822102238,-0.840004082834461,0.400906097330081,"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled","model_7","A.lag2"
"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled",0.00730699331406942,0.00857982135721802,0.851648654423581,0.394409126578855,"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled","model_7","A.lag2"
