"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.451672042813499,0.00945680406237227,47.7615947030836,0,"(Intercept)","model_10","A.rook_shared_edge"
"LDN_grid$pc_f.scaled",-0.0403489766143568,0.0100411239346126,-4.01837253250807,5.8601496347066e-05,"LDN_grid$pc_f.scaled","model_10","A.rook_shared_edge"
"LDN_grid$pc_65_plus.scaled",-0.107460061757046,0.0361687932033219,-2.97107125341348,0.00296762919411764,"LDN_grid$pc_65_plus.scaled","model_10","A.rook_shared_edge"
"LDN_grid$pc_50_plus.scaled",0.062814838358427,0.0359362798235992,1.74795050202099,0.0804725988244461,"LDN_grid$pc_50_plus.scaled","model_10","A.rook_shared_edge"
"LDN_grid$pc_bad_gh.scaled",0.0176256796502565,0.0154401111823746,1.141551342608,0.253640559059769,"LDN_grid$pc_bad_gh.scaled","model_10","A.rook_shared_edge"
"LDN_grid$avg_hos_dpr.scaled",-0.0744999693297117,0.0176855952355097,-4.21246604016632,2.5259770100039e-05,"LDN_grid$avg_hos_dpr.scaled","model_10","A.rook_shared_edge"
"LDN_grid$pop_den.scaled",-0.607577396331494,0.0168136202519529,-36.1360246768345,0,"LDN_grid$pop_den.scaled","model_10","A.rook_shared_edge"
"LDN_grid$WD_pop_den.scaled",0.952341385346316,0.0168485828967042,56.5235302686855,0,"LDN_grid$WD_pop_den.scaled","model_10","A.rook_shared_edge"
"LDN_grid$count_sports.scaled",0.218581687523868,0.00739516287879827,29.5573865114636,0,"LDN_grid$count_sports.scaled","model_10","A.rook_shared_edge"
"LDN_grid$count_CHs.scaled",0.00905545206741012,0.00717025672268239,1.26291880718358,0.206618360260471,"LDN_grid$count_CHs.scaled","model_10","A.rook_shared_edge"
"LDN_grid$pc_f.scaled:LDN_grid$pc_50_plus.scaled",-0.0594477922357415,0.0290333671914896,-2.04756795323304,0.0406023521280605,"LDN_grid$pc_f.scaled:LDN_grid$pc_50_plus.scaled","model_10","A.rook_shared_edge"
"LDN_grid$pc_f.scaled:LDN_grid$pc_65_plus.scaled",0.100586366635967,0.0293067011104985,3.43219682954812,0.000598712859966488,"LDN_grid$pc_f.scaled:LDN_grid$pc_65_plus.scaled","model_10","A.rook_shared_edge"
"LDN_grid$pc_f.scaled:LDN_grid$pc_bad_gh.scaled",0.0804479594351065,0.00779659628539452,10.3183436066596,0,"LDN_grid$pc_f.scaled:LDN_grid$pc_bad_gh.scaled","model_10","A.rook_shared_edge"
