"","Estimate","Std. Error","z value","Pr(>|z|)","variable","model"
"(Intercept)",0.383259300075289,0.0316254954383597,12.1186812969393,0,"(Intercept)","A.distance1km"
"LDN_grid_map$pc_f.scaled",-0.0380029490681709,0.0102242676055187,-3.71693607155375,0.000201653442206018,"LDN_grid_map$pc_f.scaled","A.distance1km"
"LDN_grid_map$pc_65_p.scaled",-0.0606247774636545,0.0160875958710033,-3.76841747827133,0.000164285777727535,"LDN_grid_map$pc_65_p.scaled","A.distance1km"
"LDN_grid_map$pc_bd_g.scaled",0.0263279943775758,0.0164706907158647,1.59847542715476,0.109937209893761,"LDN_grid_map$pc_bd_g.scaled","A.distance1km"
"LDN_grid_map$avg_dpr.scaled",-0.0284790114624817,0.0216270286619338,-1.31682497432522,0.187897299465191,"LDN_grid_map$avg_dpr.scaled","A.distance1km"
"LDN_grid_map$pop_den.scaled",-0.375051049050181,0.018939355746072,-19.8027353241921,0,"LDN_grid_map$pop_den.scaled","A.distance1km"
"LDN_grid_map$WD_pp_d.scaled",0.598453814966581,0.0205796786377748,29.0798425718902,0,"LDN_grid_map$WD_pp_d.scaled","A.distance1km"
"LDN_grid_map$cnt_spr.scaled",0.235004467632217,0.00722241706012501,32.5382023325235,0,"LDN_grid_map$cnt_spr.scaled","A.distance1km"
"LDN_grid_map$cnt_CHs.scaled",0.00678655487268196,0.00698498971641013,0.971591247548729,0.331253938494104,"LDN_grid_map$cnt_CHs.scaled","A.distance1km"
