"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.462843532357,0.0109910063226578,42.1111151035239,0,"(Intercept)","model_3","A.nearest4"
"LDN_grid$pc_f.scaled",-0.0548825536573346,0.00903089978405675,-6.07719662156199,1.22301768712418e-09,"LDN_grid$pc_f.scaled","model_3","A.nearest4"
"LDN_grid$pc_65_plus.scaled",-0.0318736467688998,0.036694305446007,-0.868626517970194,0.385051445233548,"LDN_grid$pc_65_plus.scaled","model_3","A.nearest4"
"LDN_grid$pop_den.scaled",-0.590385399574319,0.0183726608920766,-32.1339082587068,0,"LDN_grid$pop_den.scaled","model_3","A.nearest4"
"LDN_grid$pc_50_plus.scaled",-0.0120461495604611,0.0349952275586754,-0.344222638365866,0.73067885847435,"LDN_grid$pc_50_plus.scaled","model_3","A.nearest4"
"LDN_grid$pc_bad_gh.scaled",0.0363442027734179,0.0149218924231124,2.43562959327629,0.0148658984876044,"LDN_grid$pc_bad_gh.scaled","model_3","A.nearest4"
"LDN_grid$avg_hos_dpr.scaled",-0.073088406778886,0.0170210433597936,-4.29400273731353,1.7548030881942e-05,"LDN_grid$avg_hos_dpr.scaled","model_3","A.nearest4"
"LDN_grid$WD_pop_den.scaled",0.936562824071285,0.016273680358285,57.5507693067398,0,"LDN_grid$WD_pop_den.scaled","model_3","A.nearest4"
"LDN_grid$count_sports.scaled",0.218236585989379,0.00712932161458691,30.611129331416,0,"LDN_grid$count_sports.scaled","model_3","A.nearest4"
"LDN_grid$count_CHs.scaled",0.00924572148735149,0.00691263398927201,1.33751063656781,0.181056012652227,"LDN_grid$count_CHs.scaled","model_3","A.nearest4"
"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled",-0.0477501961016671,0.0362066520401078,-1.31882384620296,0.18722801015315,"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled","model_3","A.nearest4"
"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled",0.0621920928849762,0.0318408816159705,1.95321516643504,0.0507941046902267,"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled","model_3","A.nearest4"
