"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.397839418452196,0.0321910830260743,12.3586838668942,0,"(Intercept)","model_10","A.distance1.5km"
"sign(LDN_grid$pc_f.scaled)",0.00940826345010119,0.0107503379688876,0.8751597835649,0.381486971947684,"sign(LDN_grid$pc_f.scaled)","model_10","A.distance1.5km"
"LDN_grid$pc_f.scaled",-0.0581134987198874,0.0122952901434605,-4.72648453528333,2.28440180927159e-06,"LDN_grid$pc_f.scaled","model_10","A.distance1.5km"
"sign(LDN_grid$pc_65_plus.scaled)",0.0109903486887274,0.0171805022249498,0.639698918275338,0.522368358857018,"sign(LDN_grid$pc_65_plus.scaled)","model_10","A.distance1.5km"
"LDN_grid$pc_65_plus.scaled",-0.0571412317025073,0.0414132047809886,-1.37978289786303,0.167653499847996,"LDN_grid$pc_65_plus.scaled","model_10","A.distance1.5km"
"sign(LDN_grid$pc_50_plus.scaled)",-0.0391498471747807,0.0171653936265506,-2.28074275641577,0.0225636734947172,"sign(LDN_grid$pc_50_plus.scaled)","model_10","A.distance1.5km"
"LDN_grid$pc_50_plus.scaled",0.00451047958695126,0.0399644034215213,0.112862427580298,0.910139624397122,"LDN_grid$pc_50_plus.scaled","model_10","A.distance1.5km"
"sign(LDN_grid$pc_bad_gh.scaled)",0.00149175755469273,0.0125503693981943,0.1188616452124,0.905384968968939,"sign(LDN_grid$pc_bad_gh.scaled)","model_10","A.distance1.5km"
"LDN_grid$pc_bad_gh.scaled",0.0158144498356715,0.0187100002153678,0.84524049458225,0.397976577180517,"LDN_grid$pc_bad_gh.scaled","model_10","A.distance1.5km"
"sign(LDN_grid$avg_hos_dpr.scaled)",-0.00793294001712632,0.0141569387799722,-0.560357019297775,0.575235942189233,"sign(LDN_grid$avg_hos_dpr.scaled)","model_10","A.distance1.5km"
"LDN_grid$avg_hos_dpr.scaled",-0.0254871398921376,0.0229758163589271,-1.1093029076303,0.26729953118843,"LDN_grid$avg_hos_dpr.scaled","model_10","A.distance1.5km"
"LDN_grid$pop_den.scaled",-0.50936263785489,0.0172577400678474,-29.5150254814577,0,"LDN_grid$pop_den.scaled","model_10","A.distance1.5km"
"LDN_grid$WD_pop_den.scaled",0.784594831032944,0.018722559718434,41.9063868847187,0,"LDN_grid$WD_pop_den.scaled","model_10","A.distance1.5km"
"LDN_grid$count_sports.scaled",0.228513161698959,0.00721002102360556,31.693827375927,0,"LDN_grid$count_sports.scaled","model_10","A.distance1.5km"
"LDN_grid$count_CHs.scaled",0.00725807273010941,0.00697518874513893,1.04055574627534,0.298081778886231,"LDN_grid$count_CHs.scaled","model_10","A.distance1.5km"
"sign(LDN_grid$pc_f.scaled):LDN_grid$pc_f.scaled",0.0348770745124796,0.0124624840742704,2.7985652222004,0.00513302016762385,"sign(LDN_grid$pc_f.scaled):LDN_grid$pc_f.scaled","model_10","A.distance1.5km"
"sign(LDN_grid$pc_65_plus.scaled):LDN_grid$pc_65_plus.scaled",0.0880030827607398,0.0399629848736621,2.20211485801049,0.0276571962059948,"sign(LDN_grid$pc_65_plus.scaled):LDN_grid$pc_65_plus.scaled","model_10","A.distance1.5km"
"sign(LDN_grid$pc_50_plus.scaled):LDN_grid$pc_50_plus.scaled",-0.0663339176647552,0.0395400282568436,-1.67763961203731,0.0934174748620364,"sign(LDN_grid$pc_50_plus.scaled):LDN_grid$pc_50_plus.scaled","model_10","A.distance1.5km"
"sign(LDN_grid$pc_bad_gh.scaled):LDN_grid$pc_bad_gh.scaled",0.0131555080428117,0.0164642448875425,0.799035007840877,0.424270113100379,"sign(LDN_grid$pc_bad_gh.scaled):LDN_grid$pc_bad_gh.scaled","model_10","A.distance1.5km"
"sign(LDN_grid$avg_hos_dpr.scaled):LDN_grid$avg_hos_dpr.scaled",-0.0377293029639868,0.0192254707538265,-1.96246445390564,0.0497084351294539,"sign(LDN_grid$avg_hos_dpr.scaled):LDN_grid$avg_hos_dpr.scaled","model_10","A.distance1.5km"
