"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.440401020690649,0.026411368457105,16.6746763389375,0,"(Intercept)","model_3","A.distance1.5km"
"LDN_grid$pc_f.scaled",-0.0576450524414767,0.0093097167518594,-6.19192333966159,5.94344573556782e-10,"LDN_grid$pc_f.scaled","model_3","A.distance1.5km"
"LDN_grid$pc_65_plus.scaled",0.00130537708869166,0.0373605077577507,0.0349400253646406,0.972127564459354,"LDN_grid$pc_65_plus.scaled","model_3","A.distance1.5km"
"LDN_grid$pop_den.scaled",-0.4961728135532,0.0199366412954842,-24.887482610503,0,"LDN_grid$pop_den.scaled","model_3","A.distance1.5km"
"LDN_grid$pc_50_plus.scaled",-0.059401725337991,0.0357636457804682,-1.66095273682731,0.0967229393704605,"LDN_grid$pc_50_plus.scaled","model_3","A.distance1.5km"
"LDN_grid$pc_bad_gh.scaled",0.0162560222034774,0.0151175169596769,1.07531033349175,0.28223581130271,"LDN_grid$pc_bad_gh.scaled","model_3","A.distance1.5km"
"LDN_grid$avg_hos_dpr.scaled",-0.0232870106066294,0.0193089796464795,-1.2060197396746,0.22780987931814,"LDN_grid$avg_hos_dpr.scaled","model_3","A.distance1.5km"
"LDN_grid$WD_pop_den.scaled",0.791225836588117,0.0186168722122228,42.5004709474582,0,"LDN_grid$WD_pop_den.scaled","model_3","A.distance1.5km"
"LDN_grid$count_sports.scaled",0.228065101339027,0.0072129422638221,31.6188724375255,0,"LDN_grid$count_sports.scaled","model_3","A.distance1.5km"
"LDN_grid$count_CHs.scaled",0.00647008656634076,0.00698181342099374,0.926705739068554,0.354079336963716,"LDN_grid$count_CHs.scaled","model_3","A.distance1.5km"
"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled",-0.043437370051914,0.0366432058709893,-1.18541402203849,0.235853790357255,"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled","model_3","A.distance1.5km"
"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled",0.0654566240157642,0.0320230137474034,2.04404946180532,0.0409486610662466,"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled","model_3","A.distance1.5km"
