"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.423184951959404,0.0271583964790785,15.5821037624738,0,"(Intercept)","model_10","A.lag2"
"sign(LDN_grid$pc_f.scaled)",0.00188305681458449,0.011145492380335,0.168952321739229,0.86583414390374,"sign(LDN_grid$pc_f.scaled)","model_10","A.lag2"
"LDN_grid$pc_f.scaled",-0.0467948626491992,0.0128517971037203,-3.64111433378085,0.000271460541490853,"LDN_grid$pc_f.scaled","model_10","A.lag2"
"sign(LDN_grid$pc_65_plus.scaled)",0.00614147458974051,0.0176734391415543,0.34749742483909,0.728217652800551,"sign(LDN_grid$pc_65_plus.scaled)","model_10","A.lag2"
"LDN_grid$pc_65_plus.scaled",-0.0382044059549931,0.0444576168493621,-0.859344442245813,0.390150511720887,"LDN_grid$pc_65_plus.scaled","model_10","A.lag2"
"sign(LDN_grid$pc_50_plus.scaled)",-0.0306667692770127,0.0176272220655416,-1.7397392035448,0.0819048221569501,"sign(LDN_grid$pc_50_plus.scaled)","model_10","A.lag2"
"LDN_grid$pc_50_plus.scaled",-0.0135326056816576,0.0430872704342333,-0.3140743320539,0.753464583912894,"LDN_grid$pc_50_plus.scaled","model_10","A.lag2"
"sign(LDN_grid$pc_bad_gh.scaled)",0.00246766538170399,0.012874886547951,0.191665019533451,0.848004608298631,"sign(LDN_grid$pc_bad_gh.scaled)","model_10","A.lag2"
"LDN_grid$pc_bad_gh.scaled",0.0181313111052377,0.0197518796919883,0.917953703038809,0.358643104406766,"LDN_grid$pc_bad_gh.scaled","model_10","A.lag2"
"sign(LDN_grid$avg_hos_dpr.scaled)",-0.00575600269644076,0.0146245273140852,-0.393585554788976,0.693887047787325,"sign(LDN_grid$avg_hos_dpr.scaled)","model_10","A.lag2"
"LDN_grid$avg_hos_dpr.scaled",-0.0357649955343628,0.023859219282862,-1.49900108257325,0.133873351214241,"LDN_grid$avg_hos_dpr.scaled","model_10","A.lag2"
"LDN_grid$pop_den.scaled",-0.485036500531539,0.0178601854219354,-27.1574168505457,0,"LDN_grid$pop_den.scaled","model_10","A.lag2"
"LDN_grid$WD_pop_den.scaled",0.757566172229113,0.018711295636919,40.4871039894409,0,"LDN_grid$WD_pop_den.scaled","model_10","A.lag2"
"LDN_grid$count_sports.scaled",0.223621170538212,0.00712649718709254,31.3788337618702,0,"LDN_grid$count_sports.scaled","model_10","A.lag2"
"LDN_grid$count_CHs.scaled",0.00693278394740959,0.00690122435383153,1.00457304268924,0.315102483205624,"LDN_grid$count_CHs.scaled","model_10","A.lag2"
"sign(LDN_grid$pc_f.scaled):LDN_grid$pc_f.scaled",0.0334345465195622,0.0132359270530106,2.52604493706071,0.0115354725077472,"sign(LDN_grid$pc_f.scaled):LDN_grid$pc_f.scaled","model_10","A.lag2"
"sign(LDN_grid$pc_65_plus.scaled):LDN_grid$pc_65_plus.scaled",0.0598609668039519,0.0426104646950018,1.40484191459601,0.160068292139918,"sign(LDN_grid$pc_65_plus.scaled):LDN_grid$pc_65_plus.scaled","model_10","A.lag2"
"sign(LDN_grid$pc_50_plus.scaled):LDN_grid$pc_50_plus.scaled",-0.0467233565492376,0.0423107262783227,-1.1042910547526,0.269466901916025,"sign(LDN_grid$pc_50_plus.scaled):LDN_grid$pc_50_plus.scaled","model_10","A.lag2"
"sign(LDN_grid$pc_bad_gh.scaled):LDN_grid$pc_bad_gh.scaled",0.00865619809272994,0.0174398565466007,0.496345716468476,0.61965051690384,"sign(LDN_grid$pc_bad_gh.scaled):LDN_grid$pc_bad_gh.scaled","model_10","A.lag2"
"sign(LDN_grid$avg_hos_dpr.scaled):LDN_grid$avg_hos_dpr.scaled",-0.0381056580672089,0.0205977987295613,-1.84998691207332,0.0643154359736477,"sign(LDN_grid$avg_hos_dpr.scaled):LDN_grid$avg_hos_dpr.scaled","model_10","A.lag2"
