"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.459180312665873,0.0120091429486964,38.2358936543191,0,"(Intercept)","model_9","A.queen_shared_edge"
"LDN_grid$pc_f.scaled",-0.0489317151913511,0.00937583492286253,-5.21891816504079,1.79971255453992e-07,"LDN_grid$pc_f.scaled","model_9","A.queen_shared_edge"
"LDN_grid$pc_65_plus.scaled",-0.0426724484343507,0.0145544400849195,-2.93191961939955,0.00336873925423031,"LDN_grid$pc_65_plus.scaled","model_9","A.queen_shared_edge"
"LDN_grid$pc_bad_gh.scaled",0.0334197057593814,0.0154463511880604,2.16359872648848,0.0304951593663234,"LDN_grid$pc_bad_gh.scaled","model_9","A.queen_shared_edge"
"LDN_grid$avg_hos_dpr.scaled",-0.062272863621546,0.0179242012060855,-3.47423368581711,0.000512314641721412,"LDN_grid$avg_hos_dpr.scaled","model_9","A.queen_shared_edge"
"LDN_grid$pop_den.scaled",-0.550290685787545,0.0187282706779128,-29.3828883216928,0,"LDN_grid$pop_den.scaled","model_9","A.queen_shared_edge"
"LDN_grid$WD_pop_den.scaled",0.878737871640887,0.0169744053924354,51.7684037422893,0,"LDN_grid$WD_pop_den.scaled","model_9","A.queen_shared_edge"
"LDN_grid$count_sports.scaled",0.239197614972569,0.00747745155545042,31.9891895251684,0,"LDN_grid$count_sports.scaled","model_9","A.queen_shared_edge"
"LDN_grid$count_CHs.scaled",0.00786885837428472,0.00687068036545508,1.14528081001241,0.252092852648834,"LDN_grid$count_CHs.scaled","model_9","A.queen_shared_edge"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0138409083944808,0.00780204732203506,1.77400979809369,0.0760615296242932,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_9","A.queen_shared_edge"
"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled",0.00500607956262847,0.0107497785845016,0.465691411527856,0.641436400776481,"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled","model_9","A.queen_shared_edge"
"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled",-0.0574057629447685,0.00667429133308238,-8.60102744694797,0,"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled","model_9","A.queen_shared_edge"
