"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.44158157306414,0.0234828164413042,18.8044553415423,0,"(Intercept)","model_5","A.distance1km"
"LDN_grid$pc_f.scaled",-0.0496653673413441,0.00990051956571668,-5.01644050210499,5.26375670162338e-07,"LDN_grid$pc_f.scaled","model_5","A.distance1km"
"LDN_grid$pop_den.scaled",-0.4542719116069,0.0214864044232874,-21.1422955026645,0,"LDN_grid$pop_den.scaled","model_5","A.distance1km"
"LDN_grid$pc_65_plus.scaled",0.0299700132107487,0.0398611438117047,0.75186034179853,0.452135049580148,"LDN_grid$pc_65_plus.scaled","model_5","A.distance1km"
"LDN_grid$pc_50_plus.scaled",-0.100349957507472,0.03868015031963,-2.59435283157482,0.00947691762167002,"LDN_grid$pc_50_plus.scaled","model_5","A.distance1km"
"LDN_grid$pc_bad_gh.scaled",0.0150126242411805,0.015969822441425,0.940062063698242,0.34718572649183,"LDN_grid$pc_bad_gh.scaled","model_5","A.distance1km"
"LDN_grid$avg_hos_dpr.scaled",-0.0184991038192577,0.0204528203185452,-0.904476914730633,0.365742570014193,"LDN_grid$avg_hos_dpr.scaled","model_5","A.distance1km"
"LDN_grid$WD_pop_den.scaled",0.719030218855216,0.0197025386322479,36.4942930591874,0,"LDN_grid$WD_pop_den.scaled","model_5","A.distance1km"
"LDN_grid$count_sports.scaled",0.244346565007746,0.00750212035497099,32.5703339117773,0,"LDN_grid$count_sports.scaled","model_5","A.distance1km"
"LDN_grid$count_CHs.scaled",0.00409905907179152,0.00739292604843262,0.554456928817861,0.579266174689083,"LDN_grid$count_CHs.scaled","model_5","A.distance1km"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0237271450657505,0.00841537462003965,2.81949956324567,0.00480985964407754,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_5","A.distance1km"
"LDN_grid$pop_den.scaled:LDN_grid$pc_65_plus.scaled",-0.0147277392207465,0.0388569588487654,-0.379024495408098,0.704669673894126,"LDN_grid$pop_den.scaled:LDN_grid$pc_65_plus.scaled","model_5","A.distance1km"
"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled",0.0180857231803971,0.0343963616870334,0.525803378419962,0.599024826970004,"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled","model_5","A.distance1km"
"LDN_grid$pop_den.scaled:LDN_grid$pc_bad_gh.scaled",0.00559259817072256,0.00821448184824462,0.680821782072312,0.495984265573328,"LDN_grid$pop_den.scaled:LDN_grid$pc_bad_gh.scaled","model_5","A.distance1km"
"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled",-0.05721175523293,0.00671478633234802,-8.52026444345911,0,"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled","model_5","A.distance1km"
"LDN_grid$pop_den.scaled:LDN_grid$count_CHs.scaled",0.00681817600163966,0.00728376247874149,0.936078849569753,0.349232591873019,"LDN_grid$pop_den.scaled:LDN_grid$count_CHs.scaled","model_5","A.distance1km"
