"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.459251637654536,0.0216417398488186,21.2206431120004,0,"(Intercept)","model_5","A.lag4"
"LDN_grid$pc_f.scaled",-0.0583105138478899,0.00919853264917103,-6.33911038551837,2.31095587110985e-10,"LDN_grid$pc_f.scaled","model_5","A.lag4"
"LDN_grid$pop_den.scaled",-0.521718055090331,0.0195293407899108,-26.7145758119936,0,"LDN_grid$pop_den.scaled","model_5","A.lag4"
"LDN_grid$pc_65_plus.scaled",0.00165401716453889,0.0370251020783074,0.044672858998219,0.964368067475185,"LDN_grid$pc_65_plus.scaled","model_5","A.lag4"
"LDN_grid$pc_50_plus.scaled",-0.0638260137371001,0.0354723075117305,-1.79931947522707,0.0719681591347894,"LDN_grid$pc_50_plus.scaled","model_5","A.lag4"
"LDN_grid$pc_bad_gh.scaled",0.0300672520552504,0.0151230600640966,1.98817249470777,0.0467926158662082,"LDN_grid$pc_bad_gh.scaled","model_5","A.lag4"
"LDN_grid$avg_hos_dpr.scaled",-0.0410293575954033,0.0190902737899751,-2.14922834773324,0.0316163031950332,"LDN_grid$avg_hos_dpr.scaled","model_5","A.lag4"
"LDN_grid$WD_pop_den.scaled",0.82651422541812,0.0174080268601883,47.4789148739387,0,"LDN_grid$WD_pop_den.scaled","model_5","A.lag4"
"LDN_grid$count_sports.scaled",0.250567796874816,0.00756148825780018,33.1373650704726,0,"LDN_grid$count_sports.scaled","model_5","A.lag4"
"LDN_grid$count_CHs.scaled",0.00259361804165166,0.00746496073820148,0.347438939414508,0.728261583753456,"LDN_grid$count_CHs.scaled","model_5","A.lag4"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0272973812521871,0.00799336553217866,3.41500474891294,0.000637808995296751,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_5","A.lag4"
"LDN_grid$pop_den.scaled:LDN_grid$pc_65_plus.scaled",0.00623278681431211,0.0379001017173324,0.164453036585433,0.869374514695656,"LDN_grid$pop_den.scaled:LDN_grid$pc_65_plus.scaled","model_5","A.lag4"
"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled",0.0175470592505839,0.0327009142876991,0.536592313481109,0.591549254749026,"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled","model_5","A.lag4"
"LDN_grid$pop_den.scaled:LDN_grid$pc_bad_gh.scaled",-0.0344274584907455,0.0132078738981433,-2.60658594685592,0.00914498699991184,"LDN_grid$pop_den.scaled:LDN_grid$pc_bad_gh.scaled","model_5","A.lag4"
"LDN_grid$pop_den.scaled:LDN_grid$avg_hos_dpr.scaled",0.0475544846424444,0.0148291153765609,3.20683219699065,0.00134205254082609,"LDN_grid$pop_den.scaled:LDN_grid$avg_hos_dpr.scaled","model_5","A.lag4"
"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled",-0.0644694146509961,0.00676548420258348,-9.52916490831176,0,"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled","model_5","A.lag4"
"LDN_grid$pop_den.scaled:LDN_grid$count_CHs.scaled",0.00767361136590554,0.00736831565269989,1.04143358232675,0.297674363385467,"LDN_grid$pop_den.scaled:LDN_grid$count_CHs.scaled","model_5","A.lag4"
