"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.460166677792062,0.0122448399621372,37.5804566833836,0,"(Intercept)","model_5","A.distance0.5km"
"LDN_grid$pc_f.scaled",-0.0488413703026023,0.00937029664231591,-5.21236116282984,1.8645210175805e-07,"LDN_grid$pc_f.scaled","model_5","A.distance0.5km"
"LDN_grid$pop_den.scaled",-0.569867459138333,0.0194465047743081,-29.3043642419082,0,"LDN_grid$pop_den.scaled","model_5","A.distance0.5km"
"LDN_grid$pc_65_plus.scaled",-0.0115265816979434,0.0383097801567563,-0.300878304463738,0.763507294721904,"LDN_grid$pc_65_plus.scaled","model_5","A.distance0.5km"
"LDN_grid$pc_50_plus.scaled",-0.0414200293874947,0.0368343875263188,-1.12449350102264,0.260803726034357,"LDN_grid$pc_50_plus.scaled","model_5","A.distance0.5km"
"LDN_grid$pc_bad_gh.scaled",0.0334522753871547,0.0154343574560676,2.167390219021,0.0302051124384819,"LDN_grid$pc_bad_gh.scaled","model_5","A.distance0.5km"
"LDN_grid$avg_hos_dpr.scaled",-0.0671254648416278,0.0178597232413841,-3.75848292464501,0.000170946702263919,"LDN_grid$avg_hos_dpr.scaled","model_5","A.distance0.5km"
"LDN_grid$WD_pop_den.scaled",0.895202055951388,0.0171292940538562,52.2614681689031,0,"LDN_grid$WD_pop_den.scaled","model_5","A.distance0.5km"
"LDN_grid$count_sports.scaled",0.23951325254127,0.00748749408653755,31.9884396265385,0,"LDN_grid$count_sports.scaled","model_5","A.distance0.5km"
"LDN_grid$count_CHs.scaled",0.00399139560530811,0.00738323417710938,0.540602601727417,0.588781524217799,"LDN_grid$count_CHs.scaled","model_5","A.distance0.5km"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0102992590380805,0.00803161574377731,1.28233961467343,0.199723537040448,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_5","A.distance0.5km"
"LDN_grid$pop_den.scaled:LDN_grid$pc_65_plus.scaled",-0.0206306922817324,0.0374715582885753,-0.550569371117468,0.581928910086684,"LDN_grid$pop_den.scaled:LDN_grid$pc_65_plus.scaled","model_5","A.distance0.5km"
"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled",0.0210217599049729,0.033284442193568,0.631579155892695,0.527661910496275,"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled","model_5","A.distance0.5km"
"LDN_grid$pop_den.scaled:LDN_grid$pc_bad_gh.scaled",0.0112542587460578,0.00803747414443933,1.40022332188079,0.161446454082774,"LDN_grid$pop_den.scaled:LDN_grid$pc_bad_gh.scaled","model_5","A.distance0.5km"
"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled",-0.0582348087580349,0.00670068238919302,-8.69087734287437,0,"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled","model_5","A.distance0.5km"
"LDN_grid$pop_den.scaled:LDN_grid$count_CHs.scaled",0.00934657156185289,0.0072757785612489,1.28461462689823,0.198926984786169,"LDN_grid$pop_den.scaled:LDN_grid$count_CHs.scaled","model_5","A.distance0.5km"
