"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.44091989544868,0.0182689802058125,24.1348937095239,0,"(Intercept)","model_4","A.lag2"
"LDN_grid$pc_f.scaled",-0.0532062016842525,0.00993635987906077,-5.35469752825436,8.56996547060618e-08,"LDN_grid$pc_f.scaled","model_4","A.lag2"
"LDN_grid$pop_den.scaled",-0.472460548135105,0.0210736207816717,-22.4195240594828,0,"LDN_grid$pop_den.scaled","model_4","A.lag2"
"LDN_grid$pc_65_plus.scaled",0.0145348644950263,0.0403789967159607,0.359961011346304,0.718876290310843,"LDN_grid$pc_65_plus.scaled","model_4","A.lag2"
"LDN_grid$pc_50_plus.scaled",-0.0776899467409771,0.0390141855259525,-1.99132560871474,0.0464451018335541,"LDN_grid$pc_50_plus.scaled","model_4","A.lag2"
"LDN_grid$pc_bad_gh.scaled",0.0198378172274224,0.016122106633084,1.2304730193704,0.218520024417668,"LDN_grid$pc_bad_gh.scaled","model_4","A.lag2"
"LDN_grid$avg_hos_dpr.scaled",-0.0356385721742243,0.0200285312816061,-1.77939019457479,0.0751758129169879,"LDN_grid$avg_hos_dpr.scaled","model_4","A.lag2"
"LDN_grid$WD_pop_den.scaled",0.755429046912909,0.0186755635493527,40.4501339366058,0,"LDN_grid$WD_pop_den.scaled","model_4","A.lag2"
"LDN_grid$count_sports.scaled",0.223027003194237,0.00712760650903309,31.2905886305012,0,"LDN_grid$count_sports.scaled","model_4","A.lag2"
"LDN_grid$count_CHs.scaled",0.00623168377014957,0.00690358872220409,0.90267309089641,0.36669942205539,"LDN_grid$count_CHs.scaled","model_4","A.lag2"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0226838903775832,0.0084270823818658,2.6917845761656,0.00710708358328294,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_4","A.lag2"
"LDN_grid$pop_den.scaled:LDN_grid$pc_65_plus.scaled",-0.0193086431785884,0.0391328704530359,-0.493412391042487,0.621721228832103,"LDN_grid$pop_den.scaled:LDN_grid$pc_65_plus.scaled","model_4","A.lag2"
"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled",0.0322712451235984,0.0346280760618878,0.931938727000678,0.351368192094521,"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled","model_4","A.lag2"
"LDN_grid$pop_den.scaled:LDN_grid$pc_bad_gh.scaled",0.00594454190506927,0.00829798724583894,0.71638359146071,0.473754523935384,"LDN_grid$pop_den.scaled:LDN_grid$pc_bad_gh.scaled","model_4","A.lag2"
