"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.450991079252298,0.0219626478149813,20.5344584610907,0,"(Intercept)","model_4","A.lag4"
"LDN_grid$pc_f.scaled",-0.0611810937380544,0.00922991109405279,-6.62856804519774,3.38959971202257e-11,"LDN_grid$pc_f.scaled","model_4","A.lag4"
"LDN_grid$pop_den.scaled",-0.518797276078378,0.0196084957555093,-26.4577804716415,0,"LDN_grid$pop_den.scaled","model_4","A.lag4"
"LDN_grid$pc_65_plus.scaled",-0.00338060439636368,0.0371599155827318,-0.0909744907476228,0.927512860420512,"LDN_grid$pc_65_plus.scaled","model_4","A.lag4"
"LDN_grid$pc_50_plus.scaled",-0.0540663789227352,0.0355827639056317,-1.5194541679259,0.128648216133667,"LDN_grid$pc_50_plus.scaled","model_4","A.lag4"
"LDN_grid$pc_bad_gh.scaled",0.0211462606274362,0.0150178497115119,1.40807512617646,0.159108825536893,"LDN_grid$pc_bad_gh.scaled","model_4","A.lag4"
"LDN_grid$avg_hos_dpr.scaled",-0.0321192379086558,0.0189176018954264,-1.69784934085229,0.0895362006380374,"LDN_grid$avg_hos_dpr.scaled","model_4","A.lag4"
"LDN_grid$WD_pop_den.scaled",0.827873012761075,0.0174803417773383,47.3602303265225,0,"LDN_grid$WD_pop_den.scaled","model_4","A.lag4"
"LDN_grid$count_sports.scaled",0.228717978873631,0.0072169028535599,31.6919852621836,0,"LDN_grid$count_sports.scaled","model_4","A.lag4"
"LDN_grid$count_CHs.scaled",0.00614747680988156,0.00699148323706459,0.87928077654415,0.379249056289139,"LDN_grid$count_CHs.scaled","model_4","A.lag4"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0256350308267646,0.00798902679067985,3.20878018041833,0.00133299362161221,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_4","A.lag4"
"LDN_grid$pop_den.scaled:LDN_grid$pc_65_plus.scaled",-0.0423121637847496,0.0366097381315518,-1.1557625359872,0.247778300944605,"LDN_grid$pop_den.scaled:LDN_grid$pc_65_plus.scaled","model_4","A.lag4"
"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled",0.0591533489675517,0.0323714680040784,1.82732982514414,0.0676501934617426,"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled","model_4","A.lag4"
"LDN_grid$pop_den.scaled:LDN_grid$pc_bad_gh.scaled",-0.00514520375514365,0.00775840317825542,-0.663178187176993,0.507216439885658,"LDN_grid$pop_den.scaled:LDN_grid$pc_bad_gh.scaled","model_4","A.lag4"
