"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.446025417409269,0.0180237448376925,24.7465452615879,0,"(Intercept)","model_3","A.lag2"
"LDN_grid$pc_f.scaled",-0.051154776096076,0.00984321876664204,-5.1969561287651,2.02578147145971e-07,"LDN_grid$pc_f.scaled","model_3","A.lag2"
"LDN_grid$pc_65_plus.scaled",0.00773292517350314,0.040266405880333,0.192044087482863,0.847707671287732,"LDN_grid$pc_65_plus.scaled","model_3","A.lag2"
"LDN_grid$pop_den.scaled",-0.4721517640312,0.0207309971005667,-22.7751594262822,0,"LDN_grid$pop_den.scaled","model_3","A.lag2"
"LDN_grid$pc_50_plus.scaled",-0.0670565484771105,0.0387060080606553,-1.7324583917832,0.083191979195113,"LDN_grid$pc_50_plus.scaled","model_3","A.lag2"
"LDN_grid$pc_bad_gh.scaled",0.0202639854972833,0.0160442035201255,1.26300975127027,0.206585675329408,"LDN_grid$pc_bad_gh.scaled","model_3","A.lag2"
"LDN_grid$avg_hos_dpr.scaled",-0.0354466548831123,0.0199796077065804,-1.77414168504608,0.0760397171632299,"LDN_grid$avg_hos_dpr.scaled","model_3","A.lag2"
"LDN_grid$WD_pop_den.scaled",0.761635501709639,0.0185695115696273,41.015376137054,0,"LDN_grid$WD_pop_den.scaled","model_3","A.lag2"
"LDN_grid$count_sports.scaled",0.223217853042854,0.00712703677022548,31.3198683042283,0,"LDN_grid$count_sports.scaled","model_3","A.lag2"
"LDN_grid$count_CHs.scaled",0.00642337517998435,0.00690538919516873,0.930197415154873,0.352268879987187,"LDN_grid$count_CHs.scaled","model_3","A.lag2"
"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled",-0.0287229563093425,0.0388839138335882,-0.738684805039646,0.460098414679498,"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled","model_3","A.lag2"
"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled",0.0477503451549255,0.0340239659434787,1.40343266373618,0.160487858415885,"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled","model_3","A.lag2"
