"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.446499852208595,0.0104661332427183,42.6613957470149,0,"(Intercept)","model_2","A.queen_shared_edge"
"LDN_grid$pc_f.scaled",-0.0473617036046533,0.00940502800959296,-5.03578549222237,4.75893256801641e-07,"LDN_grid$pc_f.scaled","model_2","A.queen_shared_edge"
"LDN_grid$pc_65_plus.scaled",-0.0500202310404099,0.0135846694709295,-3.68210880268015,0.000231312646339354,"LDN_grid$pc_65_plus.scaled","model_2","A.queen_shared_edge"
"LDN_grid$pc_bad_gh.scaled",0.0318207651797021,0.0155514364845699,2.04616243723045,0.0407403916620268,"LDN_grid$pc_bad_gh.scaled","model_2","A.queen_shared_edge"
"LDN_grid$avg_hos_dpr.scaled",-0.0626987057534523,0.0180976893449882,-3.46445916703811,0.000531298791746737,"LDN_grid$avg_hos_dpr.scaled","model_2","A.queen_shared_edge"
"LDN_grid$pop_den.scaled",-0.557478176125356,0.0168016596083146,-33.1799470481761,0,"LDN_grid$pop_den.scaled","model_2","A.queen_shared_edge"
"LDN_grid$WD_pop_den.scaled",0.876715328018881,0.0170709957907165,51.3570115514676,0,"LDN_grid$WD_pop_den.scaled","model_2","A.queen_shared_edge"
"LDN_grid$count_sports.scaled",0.218435787499838,0.00711022551666827,30.7213585543476,0,"LDN_grid$count_sports.scaled","model_2","A.queen_shared_edge"
