"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.44091991424742,0.0182689735353678,24.1349035507563,0,"(Intercept)","model_7","A.lag2"
"LDN_grid$pc_f.scaled",-0.0532062010635732,0.0099363591432715,-5.35469786230526,8.56994963882585e-08,"LDN_grid$pc_f.scaled","model_7","A.lag2"
"LDN_grid$pc_65_plus.scaled",0.0145348441119564,0.0403789940916236,0.359960529947217,0.718876650316374,"LDN_grid$pc_65_plus.scaled","model_7","A.lag2"
"LDN_grid$pc_50_plus.scaled",-0.0776899178469956,0.0390141827760988,-1.99132500846822,0.0464451677811775,"LDN_grid$pc_50_plus.scaled","model_7","A.lag2"
"LDN_grid$pc_bad_gh.scaled",0.0198378284577807,0.0161221056202845,1.23047379325075,0.218519734790772,"LDN_grid$pc_bad_gh.scaled","model_7","A.lag2"
"LDN_grid$avg_hos_dpr.scaled",-0.0356386000459645,0.0200285290884939,-1.77939178101893,0.075175553005042,"LDN_grid$avg_hos_dpr.scaled","model_7","A.lag2"
"LDN_grid$pop_den.scaled",-0.47246060264725,0.021073618989723,-22.4195285526256,0,"LDN_grid$pop_den.scaled","model_7","A.lag2"
"LDN_grid$WD_pop_den.scaled",0.755429139262401,0.0186755619072581,40.4501424382207,0,"LDN_grid$WD_pop_den.scaled","model_7","A.lag2"
"LDN_grid$count_sports.scaled",0.223027006593123,0.00712760653995568,31.2905889716115,0,"LDN_grid$count_sports.scaled","model_7","A.lag2"
"LDN_grid$count_CHs.scaled",0.00623168304814008,0.00690358876363376,0.902672980894648,0.366699480454213,"LDN_grid$count_CHs.scaled","model_7","A.lag2"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.022683885768694,0.00842708194041345,2.69178417026061,0.00710709223256401,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_7","A.lag2"
"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled",0.0322712580939867,0.0346280742181603,0.93193915118336,0.351367972865319,"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled","model_7","A.lag2"
"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled",-0.0193086557575977,0.0391328683498163,-0.493412739004816,0.621720983018167,"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled","model_7","A.lag2"
"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled",0.0059445437533138,0.00829798683771497,0.716383849429044,0.473754364690579,"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled","model_7","A.lag2"
