"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.448517342716872,0.0174656198134871,25.6800129343547,0,"(Intercept)","model_9","A.lag2"
"LDN_grid$pc_f.scaled",-0.0525686099205967,0.00983026760272783,-5.34762755654885,8.9114605028584e-08,"LDN_grid$pc_f.scaled","model_9","A.lag2"
"LDN_grid$pop_den.scaled",-0.475063443782952,0.019903221322923,-23.8686711098274,0,"LDN_grid$pop_den.scaled","model_9","A.lag2"
"LDN_grid$pc_50_plus.scaled",-0.0615446001978741,0.0153164051766153,-4.01821442356715,5.86408231777469e-05,"LDN_grid$pc_50_plus.scaled","model_9","A.lag2"
"LDN_grid$pc_bad_gh.scaled",0.0243195601711292,0.0157777028131893,1.54138789778695,0.123222407689263,"LDN_grid$pc_bad_gh.scaled","model_9","A.lag2"
"LDN_grid$avg_hos_dpr.scaled",-0.0359378139408373,0.0193629988384131,-1.85600454974683,0.0634529095555689,"LDN_grid$avg_hos_dpr.scaled","model_9","A.lag2"
"LDN_grid$WD_pop_den.scaled",0.758469560540072,0.0185015887296254,40.9948340990623,0,"LDN_grid$WD_pop_den.scaled","model_9","A.lag2"
"LDN_grid$count_sports.scaled",0.243318541855604,0.00748817112197875,32.4937208154115,0,"LDN_grid$count_sports.scaled","model_9","A.lag2"
"LDN_grid$count_CHs.scaled",0.00587173954825135,0.00688011708434772,0.853435991897516,0.393417569265122,"LDN_grid$count_CHs.scaled","model_9","A.lag2"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0255147875058305,0.00811982913264248,3.1422813324062,0.00167636876813648,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_9","A.lag2"
"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled",0.00572046562974921,0.0114317199086575,0.500402885607525,0.616791421924666,"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled","model_9","A.lag2"
"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled",-0.056966160926771,0.00669081050742198,-8.51408971507707,0,"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled","model_9","A.lag2"
