"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.457695130579261,0.0124099695486156,36.8812452590038,0,"(Intercept)","model_7","A.distance0.5km"
"LDN_grid$pc_f.scaled",-0.0503440287847082,0.00944947883579285,-5.32770427444257,9.94618896132948e-08,"LDN_grid$pc_f.scaled","model_7","A.distance0.5km"
"LDN_grid$pc_65_plus.scaled",-0.013031007853167,0.0386437959560276,-0.337208277054223,0.735959898152325,"LDN_grid$pc_65_plus.scaled","model_7","A.distance0.5km"
"LDN_grid$pc_50_plus.scaled",-0.0383413619495305,0.0371675101610884,-1.03158273942361,0.302267629714993,"LDN_grid$pc_50_plus.scaled","model_7","A.distance0.5km"
"LDN_grid$pc_bad_gh.scaled",0.0310348925563078,0.0155602656879151,1.9944963138008,0.0460978424133858,"LDN_grid$pc_bad_gh.scaled","model_7","A.distance0.5km"
"LDN_grid$avg_hos_dpr.scaled",-0.067726417056045,0.0180346735562243,-3.7553447721082,0.000173103021559262,"LDN_grid$avg_hos_dpr.scaled","model_7","A.distance0.5km"
"LDN_grid$pop_den.scaled",-0.560819866131309,0.0196153436837483,-28.5908763656258,0,"LDN_grid$pop_den.scaled","model_7","A.distance0.5km"
"LDN_grid$WD_pop_den.scaled",0.891000797551643,0.0172954930586765,51.51635715321,0,"LDN_grid$WD_pop_den.scaled","model_7","A.distance0.5km"
"LDN_grid$count_sports.scaled",0.218722472906762,0.00712517824457765,30.6971229910232,0,"LDN_grid$count_sports.scaled","model_7","A.distance0.5km"
"LDN_grid$count_CHs.scaled",0.00801077147128965,0.00689740492388778,1.16141817969044,0.245471879357169,"LDN_grid$count_CHs.scaled","model_7","A.distance0.5km"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0100658825498936,0.00808865600342735,1.24444438552319,0.213336055782198,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_7","A.distance0.5km"
"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled",0.0434243171209021,0.0334113433388913,1.29968785392581,0.193707974945439,"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled","model_7","A.distance0.5km"
"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled",-0.0318838297884808,0.0377189213400129,-0.845300678168064,0.397942982520729,"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled","model_7","A.distance0.5km"
"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled",0.00715398071052559,0.00806807219148904,0.886702615040093,0.375239030083077,"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled","model_7","A.distance0.5km"
