"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.464571351978364,0.0117846422154547,39.4217612622225,0,"(Intercept)","model_9","A.distance0.5km"
"LDN_grid$pc_f.scaled",-0.0497772412550969,0.00932682669655316,-5.33699648064574,9.44988733930785e-08,"LDN_grid$pc_f.scaled","model_9","A.distance0.5km"
"LDN_grid$pop_den.scaled",-0.561949374617572,0.018513356727545,-30.353726927407,0,"LDN_grid$pop_den.scaled","model_9","A.distance0.5km"
"LDN_grid$pc_50_plus.scaled",-0.0455226900467141,0.0140378289887572,-3.24285828550647,0.00118337055698503,"LDN_grid$pc_50_plus.scaled","model_9","A.distance0.5km"
"LDN_grid$pc_bad_gh.scaled",0.0347298766855806,0.0152127775780462,2.28294119909436,0.0224338322377406,"LDN_grid$pc_bad_gh.scaled","model_9","A.distance0.5km"
"LDN_grid$avg_hos_dpr.scaled",-0.065090799010656,0.0174134707204745,-3.73795666903572,0.000185521910188502,"LDN_grid$avg_hos_dpr.scaled","model_9","A.distance0.5km"
"LDN_grid$WD_pop_den.scaled",0.894611798725665,0.0171094129073706,52.2876970454242,0,"LDN_grid$WD_pop_den.scaled","model_9","A.distance0.5km"
"LDN_grid$count_sports.scaled",0.239458676118764,0.00748750242044133,31.9811150197464,0,"LDN_grid$count_sports.scaled","model_9","A.distance0.5km"
"LDN_grid$count_CHs.scaled",0.00728812303784886,0.00687609086123145,1.05992244502476,0.289179883581518,"LDN_grid$count_CHs.scaled","model_9","A.distance0.5km"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0135303406254515,0.0077978313766994,1.73514147354883,0.0827157498902034,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_9","A.distance0.5km"
"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled",0.00654693254912562,0.0104823860772552,0.624565103868024,0.532256528755323,"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled","model_9","A.distance0.5km"
"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled",-0.0578629818482531,0.006681027208846,-8.66079122857631,0,"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled","model_9","A.distance0.5km"
