"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.456506453368099,0.0124338582589762,36.714786662341,0,"(Intercept)","model_3","A.queen_shared_edge"
"LDN_grid$pc_f.scaled",-0.0496131705588756,0.00944966953667736,-5.25025455824779,1.51889163468866e-07,"LDN_grid$pc_f.scaled","model_3","A.queen_shared_edge"
"LDN_grid$pc_65_plus.scaled",-0.0160226772938284,0.0386280706003334,-0.414793621447147,0.678292989406286,"LDN_grid$pc_65_plus.scaled","model_3","A.queen_shared_edge"
"LDN_grid$pop_den.scaled",-0.544729979979257,0.0193869201150687,-28.0978090767424,0,"LDN_grid$pop_den.scaled","model_3","A.queen_shared_edge"
"LDN_grid$pc_50_plus.scaled",-0.0292098955513099,0.036843829658231,-0.792802914959312,0.427892657928698,"LDN_grid$pc_50_plus.scaled","model_3","A.queen_shared_edge"
"LDN_grid$pc_bad_gh.scaled",0.0300066761049303,0.0155606158159557,1.92837330217753,0.0538087101396949,"LDN_grid$pc_bad_gh.scaled","model_3","A.queen_shared_edge"
"LDN_grid$avg_hos_dpr.scaled",-0.0628587298694269,0.0181187723808987,-3.46925986750041,0.000521894380239862,"LDN_grid$avg_hos_dpr.scaled","model_3","A.queen_shared_edge"
"LDN_grid$WD_pop_den.scaled",0.875443328037731,0.0171786094716737,50.9612451159842,0,"LDN_grid$WD_pop_den.scaled","model_3","A.queen_shared_edge"
"LDN_grid$count_sports.scaled",0.21853134626245,0.00711361507198774,30.7201534031537,0,"LDN_grid$count_sports.scaled","model_3","A.queen_shared_edge"
"LDN_grid$count_CHs.scaled",0.00835598681597232,0.00688897000299043,1.21295154607221,0.22514834636083,"LDN_grid$count_CHs.scaled","model_3","A.queen_shared_edge"
"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled",-0.0314109387923631,0.0376152302553938,-0.835059059298432,0.403684456429795,"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled","model_3","A.queen_shared_edge"
"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled",0.04749853252101,0.0330225609418521,1.43836610990432,0.150330203164738,"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled","model_3","A.queen_shared_edge"
