"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",0.443011097687213,0.0231569757535587,19.1307838468126,0,"(Intercept)","model_9","A.distance1km"
"LDN_grid$pc_f.scaled",-0.0498906064301341,0.00985632183600394,-5.06178747612419,4.15343869075713e-07,"LDN_grid$pc_f.scaled","model_9","A.distance1km"
"LDN_grid$pop_den.scaled",-0.451883698529651,0.0203972657290833,-22.1541310748007,0,"LDN_grid$pop_den.scaled","model_9","A.distance1km"
"LDN_grid$pc_50_plus.scaled",-0.0697019695375046,0.015652647023227,-4.45304678717113,8.46602974768906e-06,"LDN_grid$pc_50_plus.scaled","model_9","A.distance1km"
"LDN_grid$pc_bad_gh.scaled",0.0174918728413102,0.015718735332019,1.11280408199757,0.265792581884555,"LDN_grid$pc_bad_gh.scaled","model_9","A.distance1km"
"LDN_grid$avg_hos_dpr.scaled",-0.0206369535823752,0.0199226217160205,-1.03585531445293,0.300269647291719,"LDN_grid$avg_hos_dpr.scaled","model_9","A.distance1km"
"LDN_grid$WD_pop_den.scaled",0.718738325491629,0.0196177325733261,36.6371762284538,0,"LDN_grid$WD_pop_den.scaled","model_9","A.distance1km"
"LDN_grid$count_sports.scaled",0.24441421298441,0.00750174706172099,32.580972268657,0,"LDN_grid$count_sports.scaled","model_9","A.distance1km"
"LDN_grid$count_CHs.scaled",0.00683389304235251,0.00688565896353243,0.992482067227831,0.320962423032587,"LDN_grid$count_CHs.scaled","model_9","A.distance1km"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0253731010330518,0.00813579944481972,3.11869794789589,0.00181652077077921,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_9","A.distance1km"
"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled",0.0054203667177453,0.0116466623232082,0.465400864842126,0.641644414969446,"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled","model_9","A.distance1km"
"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled",-0.0570898251846622,0.00669274568290064,-8.5301052646482,0,"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled","model_9","A.distance1km"
