rou,X.model.name.,X.log.likelihood.,X.ML.residual.variable..sigma.squared..,,,
1,model name,log likelihood,ML residual variable (sigma squared),,,
1,A.lag2,-28793.39825,0.859254797,,,
1,A.distance1km,-28793.39825,0.86460761,,,
,A.queen_shared_edge,-28793.39825,"0.861829985""1""",A.queen_shared_edge,-28793.39825,0.861829959
1,A.lag2,-28793.39825,0.85925479,,,
1,A.distance1km,-28793.39825,0.864607611,,,
1,A.nearest4,-28793.39825,0.867433557,,,
1,A.lag4,-28793.39825,0.888075485,,,
1,A.queen_shared_edge,-28793.39825,0.861829959,,,
1,A.lag2,-28793.39825,0.85925479,,,
1,A.distance1km,-28793.39825,0.864607611,,,
1,A.distance0.5km,-28793.39825,0.861829959,,,
1,A.nearest4,-28793.39825,0.867433557,,,
1,A.lag4,-28793.39825,0.888075485,,,
1,distance 0.5,-28793.39825,0.862045698,49296.00212,recording AIC,
1,A.queen_shared_edge,-28793.39825,0.861829959,49297.08114,,
1,A.lag2,-28793.39825,0.85925479,49262.02862,,
1,A.distance1km,-28793.39825,0.864607611,49247.48498,,
1,A.distance0.5km,-28793.39825,0.861829959,49297.08114,,
1,A.nearest4,-28793.39825,0.867433557,49366.70727,,
1,A.lag4,-28793.39825,0.888075485,49471.41042,,1
,A.lag2,-28793.39825,0.859721074,49265.24796,,1
1,A.distance0.5km,-28793.39825,0.862045698,49296.00212,,
1,A.nearest4,-28793.39825,0.867430494,49363.97243,,
,A.distance1km,-28793.39825,0.864853812,49250.37349,,1
1,A.queen_shared_edge,-28793.39825,0.862118795,49293.30175,,
1,A.lag2,-28793.39825,0.859830312,49263.85939,,
,A.lag4,-28793.39825,0.88811525,49471.67529,,"1","A.distance1km",-28793.3982507676,0.864859636748874,49248.649583115
"1","age65_A.queen_shared_edge",-28793.3982507676,0.862045697880003,49296.00211816
"1","age65_A.lag2",-28793.3982507676,0.859721074408252,49265.2479572954
"1","age65_A.distance1km",-28793.3982507676,0.864853811671338,49250.3734906279
"1","age65_A.distance0.5km",-28793.3982507676,0.862045697880003,49296.00211816
"1","age65_A.nearest4",-28793.3982507676,0.867430494273255,49363.9724328506
"1","age65_A.lag4",-28793.3982507676,0.888115250273427,49471.6752860464
"1","crossTerms_age65_A.queen_shared_edge",-28793.3982507676,0.861525858388926,49268.7760978068
"1","crossTerms_age65_A.lag2",-28793.3982507676,0.858758558479189,49242.6679510318
"1","crossTerms_age65_A.distance1km",-28793.3982507676,0.863391944437229,49222.5825261826
"1","crossTerms_age65_A.distance0.5km",-28793.3982507676,0.861525858388926,49268.7760978068
"1","crossTerms_age65_A.nearest4",-28793.3982507676,0.866596687126966,49330.8528101729
"1","crossTerms_age65_A.lag4",-28793.3982507676,0.885779609489327,49429.4748055248
"1","noPopDen_age65_A.queen_shared_edge",-28793.3982507676,0.842633271015716,49736.2783636355
"1","noPopDen_age65_A.lag2",-28793.3982507676,0.866338511114541,49569.6317145829
"1","noPopDen_age65_A.distance1km",-28793.3982507676,0.879758927402863,49616.5065345406
"1","noPopDen_age65_A.distance0.5km",-28793.3982507676,0.842633271015716,49736.2783636355
"1","noPopDen_age65_A.nearest4",-28793.3982507676,0.861855116261761,50165.1331474606
"1","noPopDen_age65_A.lag4",-28793.3982507676,0.920012219845722,50120.682375461
"1","age50_A.queen_shared_edge",-28793.3982507676,0.861829959348973,49297.0811433166
"1","age50_A.lag2",-28793.3982507676,0.859254790373451,49262.0286238501
"1","age50_A.distance1km",-28793.3982507676,0.864607610608688,49247.4849783229
"1","age50_A.distance0.5km",-28793.3982507676,0.861829959348973,49297.0811433166
"1","age50_A.nearest4",-28793.3982507676,0.867433556864746,49366.7072719023
"1","age50_A.lag4",-28793.3982507676,0.888075484791182,49471.4104196526
"1","age50_rmCH_A.queen_shared_edge",-28793.3982507676,0.861927477841039,49295.8742048563
"1","age50_rmCH_A.lag2",-28793.3982507676,0.859332999526607,49260.9040728011
"1","age50_rmCH_A.distance1km",-28793.3982507676,0.864660472054347,49246.3391745289
"1","age50_rmCH_A.distance0.5km",-28793.3982507676,0.861927477841039,49295.8742048563
"1","age50_rmCH_A.nearest4",-28793.3982507676,0.867499059668346,49365.2614114428
"1","age50_rmCH_A.lag4",-28793.3982507676,0.88810919375413,49470.0604454128
"1","crossTerms2_age50_A.queen_shared_edge",-28793.3982507676,0.861287210151928,49269.0856452649
"1","crossTerms2_age50_A.lag2",-28793.3982507676,0.858449513541388,49240.0246917319
"1","crossTerms2_age50_A.distance1km",-28793.3982507676,0.863362568330551,49221.3550783563
"1","crossTerms2_age50_A.distance0.5km",-28793.3982507676,0.861287210151928,49269.0856452649
"1","crossTerms2_age50_A.nearest4",-28793.3982507676,0.866535296436696,49332.8291270556
"1","crossTerms2_age50_A.lag4",-28793.3982507676,0.885870097787985,49430.3271184527
"1","crossTerms3_age50_A.queen_shared_edge",-28793.3982507676,0.862014394156598,49295.4842307894
"1","crossTerms3_age50_A.queen_shared_edge",-28793.3982507676,0.862014394156598,49295.4842307894
"1","crossTerms3_age50_A.lag2",-28793.3982507676,0.859458865470048,49262.6562665709
"1","crossTerms3_age50_A.distance1km",-28793.3982507676,0.864644731242588,49247.5710814635
"1","crossTerms3_age50_A.distance0.5km",-28793.3982507676,0.862014394156598,49295.4842307894
"1","crossTerms3_age50_A.nearest4",-28793.3982507676,0.867454918264718,49362.6377365563
"1","crossTerms3_age50_A.lag4",-28793.3982507676,0.887691318732728,49464.9795124466
"1","crossTermsAgeF_age50_A.queen_shared_edge",-28793.3982507676,0.862122267870231,49296.2503887948
"1","crossTermsAgeF_age50_A.lag2",-28793.3982507676,0.859341996920719,49263.1757471246
"1","crossTermsAgeF_age50_A.distance1km",-28793.3982507676,0.86459781632303,49247.8424277338
"1","crossTermsAgeF_age50_A.distance0.5km",-28793.3982507676,0.862122267870231,49296.2503887948
"1","crossTermsAgeF_age50_A.nearest4",-28793.3982507676,0.867506041946522,49362.0684810364
"1","crossTermsAgeF_age50_A.lag4",-28793.3982507676,0.887779958431795,49466.8173966609
"1","crossTermsAgeF_age50_A.distance1.5km",-28793.3982507676,0.86459781632303,49247.8424277338
"1","crossTermsAgeF_age50_A.rook_shared_edge",-28793.3982507676,0.865143299022371,49341.7541799729
"1","crossTermsAgeF_age50_A.distance1.5km",-28793.3982507676,0.88751270498186,49464.6474606306
"1","crossTermsAge_age50_A.queen_shared_edge",-28793.3982507676,0.862014779107263,49297.2637982276
"1","crossTermsAge_age50_A.rook_shared_edge",-28793.3982507676,0.865081457180408,49343.0119959104
"1","crossTermsAge_age50_A.lag2",-28793.3982507676,0.858857634681046,49261.7350451645
"1","crossTermsAge_age50_A.distance1km",-28793.3982507676,0.864209228536774,49246.0644489613
"1","crossTermsAge_age50_A.distance1.5km",-28793.3982507676,0.887266431287276,49463.1130660335
"1","crossTermsAge_age50_A.distance0.5km",-28793.3982507676,0.862014779107263,49297.2637982276
"1","crossTermsAge_age50_A.nearest4",-28793.3982507676,0.867436836613125,49363.267361975
"1","crossTermsAge_age50_A.lag4",-28793.3982507676,0.887535748698087,49465.2946356846
"1","full method_crossTermsAge_age50_A.queen_shared_edge",-28793.3982507676,0.862014780664401,49297.2637982277
"1","full method_crossTermsAge_age50_A.rook_shared_edge",-28793.3982507676,0.865081447861588,49343.0119959104
"1","sprCross_crossTerms4_age50_A.queen_shared_edge",-28793.3982507676,0.861307297816749,49267.6572046953
"1","sprCross_crossTerms4_age50_A.rook_shared_edge",-28793.3982507676,0.864229184113036,49311.2918696539
"1","sprCross_crossTerms4_age50_A.lag2",-28793.3982507676,0.858422837744641,49238.2883816883
"1","sprCross_crossTerms4_age50_A.distance1km",-28793.3982507676,0.863366867176881,49218.8290756294
"1","sprCross_crossTerms4_age50_A.distance1.5km",-28793.3982507676,0.885458028494656,49422.9660821415
"1","sprCross_crossTerms4_age50_A.distance0.5km",-28793.3982507676,0.861307297816749,49267.6572046953
"1","sprCross_crossTerms4_age50_A.nearest4",-28793.3982507676,0.866534341442199,49330.9355640465
"1","sprCross_crossTerms4_age50_A.lag4",-28793.3982507676,0.88580670839034,49426.6604429554
"1","crossTerms4_rmChs_bothAge_A.distance1km",-28793.3982507676,0.863376629487605,49219.3269554475
"1","crossTerms4_rmChs_bothAge_A.distance1km",-28793.3982507676,0.863329294777195,49219.7503711194
"1","crossTerms4_rmCHs_rmPopDen_bothAge_A.distance1km",-28793.3982507676,0.863329294777195,49219.7503711194
