"","Estimate","Std. Error","z value","Pr(>|z|)","variable","model"
"(Intercept)",0.459831790696019,0.00959630740991092,47.9175761106935,0,"(Intercept)","age50_rmCH_A.nearest4"
"LDN_grid_map$pc_f.scaled",-0.0513961087835294,0.00930618383388782,-5.52279104957867,3.33656449136299e-08,"LDN_grid_map$pc_f.scaled","age50_rmCH_A.nearest4"
"LDN_grid_map$pc_50_p.scaled",-0.0456888088753934,0.0131722860312037,-3.46855578197752,0.000523263883317915,"LDN_grid_map$pc_50_p.scaled","age50_rmCH_A.nearest4"
"LDN_grid_map$pc_bd_g.scaled",0.0476197423151471,0.0152834699652948,3.11576771657748,0.00183466727882409,"LDN_grid_map$pc_bd_g.scaled","age50_rmCH_A.nearest4"
"LDN_grid_map$avg_dpr.scaled",-0.0862872295474822,0.0171977330995151,-5.01736066306988,5.23861688916938e-07,"LDN_grid_map$avg_dpr.scaled","age50_rmCH_A.nearest4"
"LDN_grid_map$pop_den.scaled",-0.555066792485081,0.0165184856673675,-33.6027650271612,0,"LDN_grid_map$pop_den.scaled","age50_rmCH_A.nearest4"
"LDN_grid_map$WD_pp_d.scaled",0.888078252401332,0.016795560047026,52.8757749021049,0,"LDN_grid_map$WD_pp_d.scaled","age50_rmCH_A.nearest4"
"LDN_grid_map$cnt_spr.scaled",0.232476590436668,0.0072358251354732,32.1285528718716,0,"LDN_grid_map$cnt_spr.scaled","age50_rmCH_A.nearest4"
