"","Estimate","Std. Error","z value","Pr(>|z|)","variable","model"
"(Intercept)",0.418245749866606,0.0243101875725567,17.2045463910264,0,"(Intercept)","crossTermsAgeF_age50_A.lag2"
"LDN_grid_map$pc_f.scaled",-0.0325245214797765,0.0112156853468864,-2.89991386828675,0.00373265213247209,"LDN_grid_map$pc_f.scaled","crossTermsAgeF_age50_A.lag2"
"LDN_grid_map$pc_50_p.scaled",-0.0680274836142388,0.0163922788615709,-4.14997110461064,3.32517248200492e-05,"LDN_grid_map$pc_50_p.scaled","crossTermsAgeF_age50_A.lag2"
"LDN_grid_map$pc_bd_g.scaled",0.0296964371783862,0.016792073130377,1.76847950505082,0.0769807755130036,"LDN_grid_map$pc_bd_g.scaled","crossTermsAgeF_age50_A.lag2"
"LDN_grid_map$avg_dpr.scaled",-0.0357543871283539,0.0215704292789582,-1.65756493141433,0.0974053128735144,"LDN_grid_map$avg_dpr.scaled","crossTermsAgeF_age50_A.lag2"
"LDN_grid_map$pop_den.scaled",-0.368556009508722,0.0194092287324999,-18.9886993753436,0,"LDN_grid_map$pop_den.scaled","crossTermsAgeF_age50_A.lag2"
"LDN_grid_map$WD_pp_d.scaled",0.597628079873586,0.0211004069747539,28.3230593887896,0,"LDN_grid_map$WD_pp_d.scaled","crossTermsAgeF_age50_A.lag2"
"LDN_grid_map$cnt_spr.scaled",0.233390090655761,0.00720371321329186,32.3985816405245,0,"LDN_grid_map$cnt_spr.scaled","crossTermsAgeF_age50_A.lag2"
"LDN_grid_map$cnt_CHs.scaled",0.00645356731098583,0.00696692135994322,0.92631550975888,0.354282038010519,"LDN_grid_map$cnt_CHs.scaled","crossTermsAgeF_age50_A.lag2"
"LDN_grid_map$pc_f.scaled:LDN_grid_map$pc_50_p.scaled",0.00818986826895076,0.00884100518907255,0.926350352002214,0.354263936546184,"LDN_grid_map$pc_f.scaled:LDN_grid_map$pc_50_p.scaled","crossTermsAgeF_age50_A.lag2"
