"","Estimate","Std. Error","z value","Pr(>|z|)","variable","model"
"(Intercept)",0.454291505415403,0.0114071891718701,39.8250172387493,0,"(Intercept)","crossTermsAgeF_age50_A.distance0.5km"
"LDN_grid_map$pc_f.scaled",-0.0413966824127151,0.0105532801744575,-3.9226365384394,8.75852284352163e-05,"LDN_grid_map$pc_f.scaled","crossTermsAgeF_age50_A.distance0.5km"
"LDN_grid_map$pc_50_p.scaled",-0.0496333109055572,0.0143020343702563,-3.47036719536759,0.000519747294817297,"LDN_grid_map$pc_50_p.scaled","crossTermsAgeF_age50_A.distance0.5km"
"LDN_grid_map$pc_bd_g.scaled",0.0438921029817874,0.0161230596071674,2.72231847125812,0.00648256372154044,"LDN_grid_map$pc_bd_g.scaled","crossTermsAgeF_age50_A.distance0.5km"
"LDN_grid_map$avg_dpr.scaled",-0.0779899275646623,0.0187466379567049,-4.16020876622138,3.17956825166554e-05,"LDN_grid_map$avg_dpr.scaled","crossTermsAgeF_age50_A.distance0.5km"
"LDN_grid_map$pop_den.scaled",-0.492023731636227,0.0178171345690404,-27.6151998364082,0,"LDN_grid_map$pop_den.scaled","crossTermsAgeF_age50_A.distance0.5km"
"LDN_grid_map$WD_pp_d.scaled",0.805769694137499,0.0183845526241326,43.8286267069562,0,"LDN_grid_map$WD_pp_d.scaled","crossTermsAgeF_age50_A.distance0.5km"
"LDN_grid_map$cnt_spr.scaled",0.232427667519909,0.00721179061642956,32.2288429991857,0,"LDN_grid_map$cnt_spr.scaled","crossTermsAgeF_age50_A.distance0.5km"
"LDN_grid_map$cnt_CHs.scaled",0.00611170723832244,0.00698256939796447,0.875280557913839,0.381421270077322,"LDN_grid_map$cnt_CHs.scaled","crossTermsAgeF_age50_A.distance0.5km"
"LDN_grid_map$pc_f.scaled:LDN_grid_map$pc_50_p.scaled",0.0148491626733179,0.00877339568802331,1.69252171010464,0.0905465442744429,"LDN_grid_map$pc_f.scaled:LDN_grid_map$pc_50_p.scaled","crossTermsAgeF_age50_A.distance0.5km"
