"","Estimate","Std. Error","z value","Pr(>|z|)","variable","model"
"(Intercept)",0.419637335069919,0.0240706865882986,17.4335423931744,0,"(Intercept)","age65_A.lag2"
"LDN_grid_map$pc_f.scaled",-0.035769491775132,0.0104879025234158,-3.41054769485809,0.000648325437860198,"LDN_grid_map$pc_f.scaled","age65_A.lag2"
"LDN_grid_map$pc_65_p.scaled",-0.063428602359378,0.0163894279902561,-3.87009250091508,0.00010879406602804,"LDN_grid_map$pc_65_p.scaled","age65_A.lag2"
"LDN_grid_map$pc_bd_g.scaled",0.0307494947573063,0.0169210167583171,1.81723682427016,0.0691808587054537,"LDN_grid_map$pc_bd_g.scaled","age65_A.lag2"
"LDN_grid_map$avg_dpr.scaled",-0.040021045969727,0.0219201522831059,-1.82576496060986,0.0678856734033486,"LDN_grid_map$avg_dpr.scaled","age65_A.lag2"
"LDN_grid_map$pop_den.scaled",-0.37151489377829,0.0193746673543126,-19.1752914764544,0,"LDN_grid_map$pop_den.scaled","age65_A.lag2"
"LDN_grid_map$WD_pp_d.scaled",0.605986656696296,0.0208665701049412,29.0410284799417,0,"LDN_grid_map$WD_pp_d.scaled","age65_A.lag2"
"LDN_grid_map$cnt_spr.scaled",0.23364846081274,0.00720275608727274,32.4387578840267,0,"LDN_grid_map$cnt_spr.scaled","age65_A.lag2"
"LDN_grid_map$cnt_CHs.scaled",0.00683091770040087,0.00697003664468162,0.980040428569783,0.327066162741295,"LDN_grid_map$cnt_CHs.scaled","age65_A.lag2"
