"","Estimate","Std. Error","z value","Pr(>|z|)","variable","model"
"(Intercept)",0.442855518590874,0.0254144164487851,17.4253664050604,0,"(Intercept)","crossTerms2_age50_A.lag2"
"LDN_grid_map$pc_f.scaled",-0.0366839894851006,0.0104826751287318,-3.49948739559372,0.000466153643083,"LDN_grid_map$pc_f.scaled","crossTerms2_age50_A.lag2"
"LDN_grid_map$pc_50_p.scaled",-0.0629756258424967,0.017162937953638,-3.66928005057245,0.000243234508442436,"LDN_grid_map$pc_50_p.scaled","crossTerms2_age50_A.lag2"
"LDN_grid_map$pop_den.scaled",-0.354662581192053,0.0221986035052318,-15.9767969687132,0,"LDN_grid_map$pop_den.scaled","crossTerms2_age50_A.lag2"
"LDN_grid_map$pc_bd_g.scaled",0.0310015756546934,0.0167403138203607,1.85191125969139,0.0640385668125489,"LDN_grid_map$pc_bd_g.scaled","crossTerms2_age50_A.lag2"
"LDN_grid_map$avg_dpr.scaled",-0.0407254963162762,0.0213696482874413,-1.9057635281817,0.0566808928361897,"LDN_grid_map$avg_dpr.scaled","crossTerms2_age50_A.lag2"
"LDN_grid_map$WD_pp_d.scaled",0.601388883078149,0.0209883983165093,28.653395747931,0,"LDN_grid_map$WD_pp_d.scaled","crossTerms2_age50_A.lag2"
"LDN_grid_map$cnt_spr.scaled",0.246081683370516,0.0075988448109445,32.3840911997688,0,"LDN_grid_map$cnt_spr.scaled","crossTerms2_age50_A.lag2"
"LDN_grid_map$cnt_CHs.scaled",0.00691659330486751,0.00735978980484436,0.939781364450772,0.347329719685912,"LDN_grid_map$cnt_CHs.scaled","crossTerms2_age50_A.lag2"
"LDN_grid_map$pc_50_p.scaled:LDN_grid_map$pop_den.scaled",0.0165070025679478,0.012548401412185,1.3154665702612,0.188353145296908,"LDN_grid_map$pc_50_p.scaled:LDN_grid_map$pop_den.scaled","crossTerms2_age50_A.lag2"
"LDN_grid_map$pop_den.scaled:LDN_grid_map$pc_bd_g.scaled",0.0034957130186696,0.00843644614437063,0.414358482096419,0.678611590017451,"LDN_grid_map$pop_den.scaled:LDN_grid_map$pc_bd_g.scaled","crossTerms2_age50_A.lag2"
"LDN_grid_map$pop_den.scaled:LDN_grid_map$cnt_spr.scaled",-0.0351489678216089,0.00682370674041359,-5.15100797246139,2.59090173537757e-07,"LDN_grid_map$pop_den.scaled:LDN_grid_map$cnt_spr.scaled","crossTerms2_age50_A.lag2"
"LDN_grid_map$pop_den.scaled:LDN_grid_map$cnt_CHs.scaled",-0.0026074657120198,0.00703898481605112,-0.370432069419151,0.711060582668715,"LDN_grid_map$pop_den.scaled:LDN_grid_map$cnt_CHs.scaled","crossTerms2_age50_A.lag2"
