"","Estimate","Std. Error","z value","Pr(>|z|)","variable","model"
"(Intercept)",0.368722609865377,0.0335756012498322,10.9818617132648,0,"(Intercept)","age50_rmCH_A.lag4"
"LDN_grid_map$pc_f.scaled",-0.0517608661364866,0.00953795247784313,-5.42683204353641,5.73630598577068e-08,"LDN_grid_map$pc_f.scaled","age50_rmCH_A.lag4"
"LDN_grid_map$pc_50_p.scaled",-0.0519263825672323,0.0145604075002747,-3.56627261745613,0.000362094699757121,"LDN_grid_map$pc_50_p.scaled","age50_rmCH_A.lag4"
"LDN_grid_map$pc_bd_g.scaled",0.0273062978648709,0.0152357497694717,1.79225166322863,0.0730926623233721,"LDN_grid_map$pc_bd_g.scaled","age50_rmCH_A.lag4"
"LDN_grid_map$avg_dpr.scaled",-0.0295667727795605,0.0194595287843163,-1.51939818827423,0.128662297733288,"LDN_grid_map$avg_dpr.scaled","age50_rmCH_A.lag4"
"LDN_grid_map$pop_den.scaled",-0.453022874591575,0.0175435891921883,-25.8227019356617,0,"LDN_grid_map$pop_den.scaled","age50_rmCH_A.lag4"
"LDN_grid_map$WD_pp_d.scaled",0.704488416075192,0.0192268120162078,36.6409374305695,0,"LDN_grid_map$WD_pp_d.scaled","age50_rmCH_A.lag4"
"LDN_grid_map$cnt_spr.scaled",0.238752490850024,0.00731300669467503,32.6476510713263,0,"LDN_grid_map$cnt_spr.scaled","age50_rmCH_A.lag4"
