"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",3.05949280729705,0.0888040977136411,34.4521580204861,0,"(Intercept)","model_10","A.queen_shared_edge"
"LDN_grid$pc_f.scaled",-0.257435686679541,0.0293723069644699,-8.76457157386194,0,"LDN_grid$pc_f.scaled","model_10","A.queen_shared_edge"
"LDN_grid$pc_65_plus.scaled",-0.673922784180643,0.111258742546768,-6.05725688385662,1.38462374899007e-09,"LDN_grid$pc_65_plus.scaled","model_10","A.queen_shared_edge"
"LDN_grid$pc_50_plus.scaled",0.261477436970125,0.110053714688335,2.37590741676111,0.0175058546095246,"LDN_grid$pc_50_plus.scaled","model_10","A.queen_shared_edge"
"LDN_grid$pc_bad_gh.scaled",0.1589833212809,0.0447826367336341,3.55011077678449,0.000385069080268474,"LDN_grid$pc_bad_gh.scaled","model_10","A.queen_shared_edge"
"LDN_grid$avg_hos_dpr.scaled",-0.398525571581703,0.0601037461624287,-6.63062782317592,3.34261507362044e-11,"LDN_grid$avg_hos_dpr.scaled","model_10","A.queen_shared_edge"
"LDN_grid$pop_den.scaled",-1.57516124099834,0.0500606271474264,-31.4650720687049,0,"LDN_grid$pop_den.scaled","model_10","A.queen_shared_edge"
"LDN_grid$WD_pop_den.scaled",2.95796232225191,0.0536078870337669,55.1777450282405,0,"LDN_grid$WD_pop_den.scaled","model_10","A.queen_shared_edge"
"LDN_grid$count_sports.scaled",0.162268235284321,0.0153167584834192,10.5941629529499,0,"LDN_grid$count_sports.scaled","model_10","A.queen_shared_edge"
"LDN_grid$count_CHs.scaled",0.0171883506486249,0.0147291524125098,1.16696128651818,0.243226003958587,"LDN_grid$count_CHs.scaled","model_10","A.queen_shared_edge"
"LDN_grid$pc_f.scaled:LDN_grid$pc_50_plus.scaled",-0.187963757199833,0.0755284925055716,-2.48864701206591,0.0128230209740281,"LDN_grid$pc_f.scaled:LDN_grid$pc_50_plus.scaled","model_10","A.queen_shared_edge"
"LDN_grid$pc_f.scaled:LDN_grid$pc_65_plus.scaled",0.333792075946358,0.0763196305694241,4.37360707141689,1.22210261936928e-05,"LDN_grid$pc_f.scaled:LDN_grid$pc_65_plus.scaled","model_10","A.queen_shared_edge"
"LDN_grid$pc_f.scaled:LDN_grid$pc_bad_gh.scaled",0.203463584066761,0.0195234327604829,10.4215066357894,0,"LDN_grid$pc_f.scaled:LDN_grid$pc_bad_gh.scaled","model_10","A.queen_shared_edge"
