"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",3.5572272389728,0.094619574621988,37.595045773395,0,"(Intercept)","model_9","A.queen_shared_edge"
"LDN_grid$pc_f.scaled",-0.397229348250709,0.0283094868928722,-14.0316689509029,0,"LDN_grid$pc_f.scaled","model_9","A.queen_shared_edge"
"LDN_grid$pc_65_plus.scaled",-0.351832922099069,0.0465685559439222,-7.55516066512231,4.17443857259059e-14,"LDN_grid$pc_65_plus.scaled","model_9","A.queen_shared_edge"
"LDN_grid$pc_bad_gh.scaled",0.189147099576336,0.0446124178071952,4.23978589086533,2.23733084336875e-05,"LDN_grid$pc_bad_gh.scaled","model_9","A.queen_shared_edge"
"LDN_grid$avg_hos_dpr.scaled",-0.451799756506126,0.0595981354246893,-7.58076999031352,3.44169137633799e-14,"LDN_grid$avg_hos_dpr.scaled","model_9","A.queen_shared_edge"
"LDN_grid$pop_den.scaled",-1.29456572303054,0.0583370076137535,-22.1911574827732,0,"LDN_grid$pop_den.scaled","model_9","A.queen_shared_edge"
"LDN_grid$WD_pop_den.scaled",2.99374994820184,0.0527610534836726,56.7416636047323,0,"LDN_grid$WD_pop_den.scaled","model_9","A.queen_shared_edge"
"LDN_grid$count_sports.scaled",0.192130918183195,0.0161880054524002,11.8687208716444,0,"LDN_grid$count_sports.scaled","model_9","A.queen_shared_edge"
"LDN_grid$count_CHs.scaled",0.015170081719152,0.0147122603274786,1.0311183585311,0.302485319658956,"LDN_grid$count_CHs.scaled","model_9","A.queen_shared_edge"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.166219872307627,0.0212177001839901,7.83401927948107,4.66293670342566e-15,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_9","A.queen_shared_edge"
"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled",0.31195371928841,0.0331144643548942,9.42046701843463,0,"LDN_grid$pop_den.scaled:LDN_grid$pc_50_plus.scaled","model_9","A.queen_shared_edge"
"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled",-0.0733603798363796,0.0144675079963902,-5.07069910413623,3.96357007659276e-07,"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled","model_9","A.queen_shared_edge"
