"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",4.55268221528667,0.079842223978753,57.0209844918423,0,"(Intercept)","model_8","A.distance0.5km"
"LDN_grid$pc_f.scaled",-0.368715793289443,0.0297898384475904,-12.3772337314997,0,"LDN_grid$pc_f.scaled","model_8","A.distance0.5km"
"LDN_grid$pc_65_plus.scaled",-0.157848626979247,0.119661752531497,-1.3191234762979,0.187127835861276,"LDN_grid$pc_65_plus.scaled","model_8","A.distance0.5km"
"LDN_grid$pc_50_plus.scaled",-0.218530070002359,0.118047554932417,-1.85120369606528,0.0641402542436518,"LDN_grid$pc_50_plus.scaled","model_8","A.distance0.5km"
"LDN_grid$pc_bad_gh.scaled",0.175611719364079,0.0471107617351487,3.72763489479002,0.000193285111843799,"LDN_grid$pc_bad_gh.scaled","model_8","A.distance0.5km"
"LDN_grid$avg_hos_dpr.scaled",-0.392718683531697,0.0616350640500966,-6.37167640829411,1.86973103666332e-10,"LDN_grid$avg_hos_dpr.scaled","model_8","A.distance0.5km"
"LDN_grid$pop_den.scaled",-1.30707643589932,0.0636362917723551,-20.5397957595502,0,"LDN_grid$pop_den.scaled","model_8","A.distance0.5km"
"LDN_grid$WD_pop_den.scaled",3.20211516241495,0.0573062166065727,55.8772739159975,0,"LDN_grid$WD_pop_den.scaled","model_8","A.distance0.5km"
"LDN_grid$count_sports.scaled",0.2262942624915,0.0172203886902966,13.1410658935366,0,"LDN_grid$count_sports.scaled","model_8","A.distance0.5km"
"LDN_grid$count_CHs.scaled",0.0164076742058797,0.0168578700928962,0.97329461642926,0.330406897344445,"LDN_grid$count_CHs.scaled","model_8","A.distance0.5km"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.153410354863885,0.0233064862169546,6.58230303083117,4.63216132118305e-11,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_8","A.distance0.5km"
"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled",0.448975616229692,0.0977107639759854,4.59494530551453,4.328627921657e-06,"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled","model_8","A.distance0.5km"
"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled",-0.117510035147911,0.11034223589832,-1.06495970641918,0.286894164150857,"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled","model_8","A.distance0.5km"
"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled",-0.00941688955434276,0.0231855069592247,-0.406154136327655,0.6846293505216,"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled","model_8","A.distance0.5km"
"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled",-0.0672010182975838,0.0154420339896021,-4.35182427022462,1.35009456205815e-05,"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled","model_8","A.distance0.5km"
"LDN_grid$pop_den.scaled:LDN_grid$count_CHs.scaled",0.00343664192949833,0.0165530312888622,0.207614053856751,0.835530330075479,"LDN_grid$pop_den.scaled:LDN_grid$count_CHs.scaled","model_8","A.distance0.5km"
