"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",1.91726976515813,0.128091087173617,14.9680185207533,0,"(Intercept)","model_2","A.distance1km"
"LDN_grid$pc_f.scaled",-0.386608725841794,0.0303453282714546,-12.7403046157016,0,"LDN_grid$pc_f.scaled","model_2","A.distance1km"
"LDN_grid$pc_65_plus.scaled",-0.327709881979217,0.0481382123193242,-6.80768699521614,9.91806636818637e-12,"LDN_grid$pc_65_plus.scaled","model_2","A.distance1km"
"LDN_grid$pc_bad_gh.scaled",0.140845920608363,0.0487940518948344,2.8865387304159,0.00389504804488272,"LDN_grid$pc_bad_gh.scaled","model_2","A.distance1km"
"LDN_grid$avg_hos_dpr.scaled",-0.167481468193766,0.0647361751661705,-2.58713876381883,0.00967766100508571,"LDN_grid$avg_hos_dpr.scaled","model_2","A.distance1km"
"LDN_grid$pop_den.scaled",-2.1712855650325,0.0563109469016136,-38.5588537309835,0,"LDN_grid$pop_den.scaled","model_2","A.distance1km"
"LDN_grid$WD_pop_den.scaled",3.55976137502381,0.0613990884021194,57.9774304092263,0,"LDN_grid$WD_pop_den.scaled","model_2","A.distance1km"
"LDN_grid$count_sports.scaled",0.292548120099727,0.0211596012906199,13.8257860382944,0,"LDN_grid$count_sports.scaled","model_2","A.distance1km"
"LDN_grid$count_CHs.scaled",0.0179096334923278,0.0204173674184161,0.877176431481253,0.380390815396145,"LDN_grid$count_CHs.scaled","model_2","A.distance1km"
