"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",1.5064679071792,0.0621514443878335,24.2386628664434,0,"(Intercept)","model_7","A.lag2"
"LDN_grid$pc_f.scaled",-0.184994300983047,0.0170196472992036,-10.8694556197826,0,"LDN_grid$pc_f.scaled","model_7","A.lag2"
"LDN_grid$pc_65_plus.scaled",0.0192883307948002,0.0683287051307974,0.282287374799182,0.777723165543893,"LDN_grid$pc_65_plus.scaled","model_7","A.lag2"
"LDN_grid$pc_50_plus.scaled",-0.243132552821591,0.0660421674207226,-3.68147446271276,0.000231889018958986,"LDN_grid$pc_50_plus.scaled","model_7","A.lag2"
"LDN_grid$pc_bad_gh.scaled",0.0504074182875972,0.0275567189390844,1.82922424106533,0.0673660223986217,"LDN_grid$pc_bad_gh.scaled","model_7","A.lag2"
"LDN_grid$avg_hos_dpr.scaled",-0.0992439818751883,0.0367357580488423,-2.70156346694242,0.00690143072618743,"LDN_grid$avg_hos_dpr.scaled","model_7","A.lag2"
"LDN_grid$pop_den.scaled",-1.08719581532872,0.0368124854842127,-29.5333444897377,0,"LDN_grid$pop_den.scaled","model_7","A.lag2"
"LDN_grid$WD_pop_den.scaled",1.84595563414101,0.0322732627931323,57.1976761684545,0,"LDN_grid$WD_pop_den.scaled","model_7","A.lag2"
"LDN_grid$count_sports.scaled",0.27658217662098,0.0114187384935276,24.2217804337803,0,"LDN_grid$count_sports.scaled","model_7","A.lag2"
"LDN_grid$count_CHs.scaled",-0.0195739697575575,0.0110637628739721,-1.76919642806209,0.0768611000893111,"LDN_grid$count_CHs.scaled","model_7","A.lag2"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0842621716117176,0.0144379550457451,5.8361569449927,5.34185806699838e-09,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_7","A.lag2"
"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled",0.106070636914909,0.057873131051846,1.83281317231453,0.0668303595802946,"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled","model_7","A.lag2"
"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled",-0.0528142800370376,0.0648306701415316,-0.814649608306361,0.415272905607999,"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled","model_7","A.lag2"
"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled",0.0178408627782224,0.014083671880305,1.26677637265687,0.205235262711517,"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled","model_7","A.lag2"
