"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",1.6354173740786,0.0553268500427853,29.559199065443,0,"(Intercept)","model_7","A.lag4"
"LDN_grid$pc_f.scaled",-0.212817071292897,0.0162192923081237,-13.1212303995719,0,"LDN_grid$pc_f.scaled","model_7","A.lag4"
"LDN_grid$pc_65_plus.scaled",-0.0350046043604347,0.0650743119833956,-0.537917394645164,0.590634078930108,"LDN_grid$pc_65_plus.scaled","model_7","A.lag4"
"LDN_grid$pc_50_plus.scaled",-0.154084370753851,0.0620761799709671,-2.48218190658503,0.01305805957341,"LDN_grid$pc_50_plus.scaled","model_7","A.lag4"
"LDN_grid$pc_bad_gh.scaled",0.0691885506903824,0.0266611048904158,2.59511190458031,0.009456012614387,"LDN_grid$pc_bad_gh.scaled","model_7","A.lag4"
"LDN_grid$avg_hos_dpr.scaled",-0.138075928487694,0.0346088610278076,-3.98961203539036,6.61814542315398e-05,"LDN_grid$avg_hos_dpr.scaled","model_7","A.lag4"
"LDN_grid$pop_den.scaled",-1.37410446210506,0.0348964971321921,-39.3765728663193,0,"LDN_grid$pop_den.scaled","model_7","A.lag4"
"LDN_grid$WD_pop_den.scaled",2.33481821721886,0.0308862255769229,75.5941580302177,0,"LDN_grid$WD_pop_den.scaled","model_7","A.lag4"
"LDN_grid$count_sports.scaled",0.309913906150305,0.0126013744560023,24.5936589879438,0,"LDN_grid$count_sports.scaled","model_7","A.lag4"
"LDN_grid$count_CHs.scaled",-0.0215460263960381,0.0122320823633747,-1.76143568658034,0.0781646893746604,"LDN_grid$count_CHs.scaled","model_7","A.lag4"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0804726993160084,0.0142326156656101,5.65410471319425,1.56660686645438e-08,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_7","A.lag4"
"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled",0.255977285187175,0.0561384353364384,4.55975097369743,5.12143166409018e-06,"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled","model_7","A.lag4"
"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled",-0.176421150287672,0.0630735208476128,-2.79707154312679,0.00515681130098344,"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled","model_7","A.lag4"
"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled",-0.00654480661935956,0.0137886159526986,-0.474652905107466,0.63503439067821,"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled","model_7","A.lag4"
