"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",1.49467871681906,0.0534864280252058,27.9450090799611,0,"(Intercept)","model_1","A.distance1.5km"
"LDN_grid$pc_f.scaled",-0.205252067045362,0.0161993522058119,-12.6703873363358,0,"LDN_grid$pc_f.scaled","model_1","A.distance1.5km"
"LDN_grid$pc_65_plus.scaled",-0.110666138830817,0.0620524771434548,-1.78342821955319,0.074516622970656,"LDN_grid$pc_65_plus.scaled","model_1","A.distance1.5km"
"LDN_grid$pc_50_plus.scaled",-0.108234018656012,0.0614167063451878,-1.76228953157617,0.0780203916845301,"LDN_grid$pc_50_plus.scaled","model_1","A.distance1.5km"
"LDN_grid$pc_bad_gh.scaled",0.081792271348938,0.0265631540156332,3.07916263636467,0.00207583326710625,"LDN_grid$pc_bad_gh.scaled","model_1","A.distance1.5km"
"LDN_grid$avg_hos_dpr.scaled",-0.144746296594505,0.0345732411950389,-4.18665683607573,2.83093341473251e-05,"LDN_grid$avg_hos_dpr.scaled","model_1","A.distance1.5km"
"LDN_grid$pop_den.scaled",-1.42208135615026,0.0300078673165518,-47.3902840594695,0,"LDN_grid$pop_den.scaled","model_1","A.distance1.5km"
"LDN_grid$WD_pop_den.scaled",2.29436774046891,0.0314739517303543,72.8973520746734,0,"LDN_grid$WD_pop_den.scaled","model_1","A.distance1.5km"
"LDN_grid$count_sports.scaled",0.305051367812202,0.0126355941825893,24.1422257951696,0,"LDN_grid$count_sports.scaled","model_1","A.distance1.5km"
"LDN_grid$count_CHs.scaled",-0.0183076793750804,0.0122443124973412,-1.49519863847446,0.13486260877369,"LDN_grid$count_CHs.scaled","model_1","A.distance1.5km"
