"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",1.62529062585294,0.0573177078148659,28.3558203531546,0,"(Intercept)","model_8","A.distance1.5km"
"LDN_grid$pc_f.scaled",-0.209251858572338,0.0161717315094876,-12.9393601699098,0,"LDN_grid$pc_f.scaled","model_8","A.distance1.5km"
"LDN_grid$pc_65_plus.scaled",-0.0149856591641179,0.0649239333510372,-0.230818719548182,0.817455637786856,"LDN_grid$pc_65_plus.scaled","model_8","A.distance1.5km"
"LDN_grid$pc_50_plus.scaled",-0.182418138942946,0.0620043032869299,-2.94202384790602,0.00326074814691757,"LDN_grid$pc_50_plus.scaled","model_8","A.distance1.5km"
"LDN_grid$pc_bad_gh.scaled",0.0745321052089642,0.026528991504522,2.80945867076251,0.00496248902778551,"LDN_grid$pc_bad_gh.scaled","model_8","A.distance1.5km"
"LDN_grid$avg_hos_dpr.scaled",-0.138465913067139,0.0344665193119271,-4.01740343473625,5.88429356482845e-05,"LDN_grid$avg_hos_dpr.scaled","model_8","A.distance1.5km"
"LDN_grid$pop_den.scaled",-1.34040890934218,0.0351415535308286,-38.143131838673,0,"LDN_grid$pop_den.scaled","model_8","A.distance1.5km"
"LDN_grid$WD_pop_den.scaled",2.27362598292978,0.0314617926244383,72.266256728287,0,"LDN_grid$WD_pop_den.scaled","model_8","A.distance1.5km"
"LDN_grid$count_sports.scaled",0.350490724558112,0.0130810649477564,26.7937454601681,0,"LDN_grid$count_sports.scaled","model_8","A.distance1.5km"
"LDN_grid$count_CHs.scaled",-0.0180196788741398,0.0129569194664545,-1.39073789265982,0.16430492258089,"LDN_grid$count_CHs.scaled","model_8","A.distance1.5km"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0823343108755401,0.0142102871722165,5.79399345542557,6.87321377590422e-09,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_8","A.distance1.5km"
"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled",0.180177335740775,0.0563773390371715,3.19591770058494,0.00139386864035385,"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled","model_8","A.distance1.5km"
"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled",-0.12463301335486,0.0630849563299093,-1.97563762591954,0.0481958339718154,"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled","model_8","A.distance1.5km"
"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled",0.000479331485237774,0.013803614943271,0.0347250692813218,0.972298970583537,"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled","model_8","A.distance1.5km"
"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled",-0.134534467293117,0.0117937354724887,-11.4072820784344,0,"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled","model_8","A.distance1.5km"
"LDN_grid$pop_den.scaled:LDN_grid$count_CHs.scaled",-0.0119088084141314,0.0126926421281448,-0.938245031562392,0.348118501191808,"LDN_grid$pop_den.scaled:LDN_grid$count_CHs.scaled","model_8","A.distance1.5km"
