"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",1.38711280926413,0.0580280211963776,23.9041894013563,0,"(Intercept)","model_10","A.lag2"
"LDN_grid$pc_f.scaled",-0.113827610927064,0.0185578930417501,-6.13364947577742,8.58856541441355e-10,"LDN_grid$pc_f.scaled","model_10","A.lag2"
"LDN_grid$pc_65_plus.scaled",-0.165380690641344,0.0666065698529535,-2.48294861912951,0.0130299880521609,"LDN_grid$pc_65_plus.scaled","model_10","A.lag2"
"LDN_grid$pc_50_plus.scaled",-0.0469959433165758,0.0657776639510512,-0.714466590840747,0.474938707816677,"LDN_grid$pc_50_plus.scaled","model_10","A.lag2"
"LDN_grid$pc_bad_gh.scaled",0.0122784316302441,0.0273724883147518,0.448568339460279,0.65374307727542,"LDN_grid$pc_bad_gh.scaled","model_10","A.lag2"
"LDN_grid$avg_hos_dpr.scaled",-0.07856554974549,0.0366111700383804,-2.14594479398303,0.0318773834383377,"LDN_grid$avg_hos_dpr.scaled","model_10","A.lag2"
"LDN_grid$pop_den.scaled",-1.07828753363712,0.0310082973563829,-34.7741612912249,0,"LDN_grid$pop_den.scaled","model_10","A.lag2"
"LDN_grid$WD_pop_den.scaled",1.80788134839719,0.0321964324311269,56.1516047551085,0,"LDN_grid$WD_pop_den.scaled","model_10","A.lag2"
"LDN_grid$count_sports.scaled",0.276448523988252,0.0113444271193008,24.3686632283016,0,"LDN_grid$count_sports.scaled","model_10","A.lag2"
"LDN_grid$count_CHs.scaled",-0.0175368062124882,0.0109896140593584,-1.59576179088422,0.110541987023311,"LDN_grid$count_CHs.scaled","model_10","A.lag2"
"LDN_grid$pc_f.scaled:LDN_grid$pc_50_plus.scaled",-0.211016604945056,0.0511779326966104,-4.12319517077782,3.73652839413818e-05,"LDN_grid$pc_f.scaled:LDN_grid$pc_50_plus.scaled","model_10","A.lag2"
"LDN_grid$pc_f.scaled:LDN_grid$pc_65_plus.scaled",0.310028505696785,0.0518673024000645,5.97734008423,2.26810392689458e-09,"LDN_grid$pc_f.scaled:LDN_grid$pc_65_plus.scaled","model_10","A.lag2"
"LDN_grid$pc_f.scaled:LDN_grid$pc_bad_gh.scaled",0.156399579003244,0.012521811178808,12.4901722897671,0,"LDN_grid$pc_f.scaled:LDN_grid$pc_bad_gh.scaled","model_10","A.lag2"
