"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",1.58879376371951,0.0612149974800751,25.9543221289301,0,"(Intercept)","model_8","A.distance1km"
"LDN_grid$pc_f.scaled",-0.189670295970272,0.016682639394546,-11.3693218132066,0,"LDN_grid$pc_f.scaled","model_8","A.distance1km"
"LDN_grid$pc_65_plus.scaled",0.0243204687430977,0.0670207946169592,0.362879444836418,0.716694942288592,"LDN_grid$pc_65_plus.scaled","model_8","A.distance1km"
"LDN_grid$pc_50_plus.scaled",-0.245301649397306,0.0645551659810056,-3.79987636418567,0.000144768295002651,"LDN_grid$pc_50_plus.scaled","model_8","A.distance1km"
"LDN_grid$pc_bad_gh.scaled",0.0588786466286393,0.0271524541120114,2.16844659365774,0.0301247238781115,"LDN_grid$pc_bad_gh.scaled","model_8","A.distance1km"
"LDN_grid$avg_hos_dpr.scaled",-0.105302877401792,0.036009244963992,-2.92432894683271,0.00345199743573854,"LDN_grid$avg_hos_dpr.scaled","model_8","A.distance1km"
"LDN_grid$pop_den.scaled",-1.15898491626627,0.0363213968010498,-31.9091504826922,0,"LDN_grid$pop_den.scaled","model_8","A.distance1km"
"LDN_grid$WD_pop_den.scaled",1.96990820888743,0.0321307078384285,61.3092067187952,0,"LDN_grid$WD_pop_den.scaled","model_8","A.distance1km"
"LDN_grid$count_sports.scaled",0.324427779427864,0.0123584497420829,26.2514948232646,0,"LDN_grid$count_sports.scaled","model_8","A.distance1km"
"LDN_grid$count_CHs.scaled",-0.0159739638481547,0.0122179860758543,-1.30741382000125,0.191072206242178,"LDN_grid$count_CHs.scaled","model_8","A.distance1km"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0852810451498059,0.0143720176657931,5.93382551656499,2.95956348317361e-09,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_8","A.distance1km"
"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled",0.0921670204180713,0.0575742964150553,1.60083624389668,0.10941319373114,"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled","model_8","A.distance1km"
"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled",-0.0485372315757346,0.0643635302955201,-0.754110772869041,0.450782709187063,"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled","model_8","A.distance1km"
"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled",0.0151065827396838,0.0139712985630802,1.08125831478569,0.279582224516668,"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled","model_8","A.distance1km"
"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled",-0.110655736377537,0.0111474303887102,-9.92656895077859,0,"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled","model_8","A.distance1km"
"LDN_grid$pop_den.scaled:LDN_grid$count_CHs.scaled",-0.0135367571338751,0.01194404053305,-1.13334822469983,0.257068047571365,"LDN_grid$pop_den.scaled:LDN_grid$count_CHs.scaled","model_8","A.distance1km"
