"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",4.3028649523554,0.0756253607716171,56.8971163701252,0,"(Intercept)","model_1","A.distance0.5km"
"LDN_grid$pc_f.scaled",-0.309690123801031,0.0291058115209633,-10.6401473663766,0,"LDN_grid$pc_f.scaled","model_1","A.distance0.5km"
"LDN_grid$pc_65_plus.scaled",-0.496769396223802,0.117094968136862,-4.24244870747282,2.2109408316151e-05,"LDN_grid$pc_65_plus.scaled","model_1","A.distance0.5km"
"LDN_grid$pc_50_plus.scaled",0.00917219087485944,0.116413229973178,0.0787899354478245,0.937199709509605,"LDN_grid$pc_50_plus.scaled","model_1","A.distance0.5km"
"LDN_grid$pc_bad_gh.scaled",0.207341972709698,0.0468070127709232,4.42972025846733,9.43554014143366e-06,"LDN_grid$pc_bad_gh.scaled","model_1","A.distance0.5km"
"LDN_grid$avg_hos_dpr.scaled",-0.373027942638371,0.061820815133073,-6.03401850712266,1.59931734522445e-09,"LDN_grid$avg_hos_dpr.scaled","model_1","A.distance0.5km"
"LDN_grid$pop_den.scaled",-1.64551111966619,0.0530222329257894,-31.034361038119,0,"LDN_grid$pop_den.scaled","model_1","A.distance0.5km"
"LDN_grid$WD_pop_den.scaled",3.2254913022961,0.0574605476694844,56.1340160008441,0,"LDN_grid$WD_pop_den.scaled","model_1","A.distance0.5km"
"LDN_grid$count_sports.scaled",0.19643089780393,0.0163693899643635,11.9998911524231,0,"LDN_grid$count_sports.scaled","model_1","A.distance0.5km"
"LDN_grid$count_CHs.scaled",0.022545483080511,0.015765033355344,1.43009422005876,0.152689978880817,"LDN_grid$count_CHs.scaled","model_1","A.distance0.5km"
