"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",3.54465711365854,0.0955520347630802,37.0966157073208,0,"(Intercept)","model_7","A.queen_shared_edge"
"LDN_grid$pc_f.scaled",-0.406883650980006,0.0285048134335894,-14.2742085272007,0,"LDN_grid$pc_f.scaled","model_7","A.queen_shared_edge"
"LDN_grid$pc_65_plus.scaled",-0.286145113699216,0.113525994559678,-2.52052505515639,0.0117179895626265,"LDN_grid$pc_65_plus.scaled","model_7","A.queen_shared_edge"
"LDN_grid$pc_50_plus.scaled",-0.0646208412754841,0.110975527910352,-0.58229812006559,0.560365891556948,"LDN_grid$pc_50_plus.scaled","model_7","A.queen_shared_edge"
"LDN_grid$pc_bad_gh.scaled",0.20581708281182,0.0449826196325514,4.57548014084271,4.75129037891264e-06,"LDN_grid$pc_bad_gh.scaled","model_7","A.queen_shared_edge"
"LDN_grid$avg_hos_dpr.scaled",-0.453709947833421,0.0598683432171892,-7.57846172872131,3.48610029732299e-14,"LDN_grid$avg_hos_dpr.scaled","model_7","A.queen_shared_edge"
"LDN_grid$pop_den.scaled",-1.2695722623941,0.0609895366249457,-20.8162306626678,0,"LDN_grid$pop_den.scaled","model_7","A.queen_shared_edge"
"LDN_grid$WD_pop_den.scaled",2.98459666679893,0.0534430436367526,55.8463078391447,0,"LDN_grid$WD_pop_den.scaled","model_7","A.queen_shared_edge"
"LDN_grid$count_sports.scaled",0.166257573300064,0.0153214990349309,10.8512602403342,0,"LDN_grid$count_sports.scaled","model_7","A.queen_shared_edge"
"LDN_grid$count_CHs.scaled",0.0160006667805815,0.01472896282187,1.08634036042397,0.277328436872251,"LDN_grid$count_CHs.scaled","model_7","A.queen_shared_edge"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.180801937296341,0.0220509206145235,8.19929201401497,2.22044604925031e-16,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_7","A.queen_shared_edge"
"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled",0.464478815430412,0.0917715103341791,5.06125281951934,4.16510471668019e-07,"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled","model_7","A.queen_shared_edge"
"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled",-0.140897088957153,0.103797609141312,-1.35742133294548,0.174647373652399,"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled","model_7","A.queen_shared_edge"
"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled",-0.0652376094570616,0.0220153558008648,-2.96327754350893,0.00304381984079782,"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled","model_7","A.queen_shared_edge"
