"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",1.52254007756771,0.0619538787436454,24.5753794345584,0,"(Intercept)","model_9","A.lag2"
"LDN_grid$pc_f.scaled",-0.183165332732349,0.0168916283440726,-10.8435568792646,0,"LDN_grid$pc_f.scaled","model_9","A.lag2"
"LDN_grid$pc_65_plus.scaled",-0.19955214974343,0.0292349419036867,-6.82580969036457,8.74300631892311e-12,"LDN_grid$pc_65_plus.scaled","model_9","A.lag2"
"LDN_grid$pc_bad_gh.scaled",0.0552827057164179,0.0273985457889943,2.01772408441562,0.0436200050661117,"LDN_grid$pc_bad_gh.scaled","model_9","A.lag2"
"LDN_grid$avg_hos_dpr.scaled",-0.0978629938336809,0.036564031099789,-2.67648262213204,0.00743994239258172,"LDN_grid$avg_hos_dpr.scaled","model_9","A.lag2"
"LDN_grid$pop_den.scaled",-1.08338728106081,0.0360088171199455,-30.0867223005977,0,"LDN_grid$pop_den.scaled","model_9","A.lag2"
"LDN_grid$WD_pop_den.scaled",1.85488022776922,0.0318031574132428,58.3237759593281,0,"LDN_grid$WD_pop_den.scaled","model_9","A.lag2"
"LDN_grid$count_sports.scaled",0.308811875433066,0.0118881163203372,25.976518660469,0,"LDN_grid$count_sports.scaled","model_9","A.lag2"
"LDN_grid$count_CHs.scaled",-0.0188809697527048,0.0110315422072849,-1.71154398885737,0.0869807379933809,"LDN_grid$count_CHs.scaled","model_9","A.lag2"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0864622994082703,0.0140185709697483,6.16769709229662,6.92917279110361e-10,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_9","A.lag2"
"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled",0.0360306557081555,0.0235655189873963,1.52895659660312,0.126275204172041,"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled","model_9","A.lag2"
"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled",-0.0974959340449208,0.0106841258950965,-9.12530748909148,0,"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled","model_9","A.lag2"
