"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",1.44877640739976,0.0583114300822197,24.8454960778181,0,"(Intercept)","model_5","A.lag2"
"LDN_grid$pc_f.scaled",-0.175727693019393,0.0169041421964465,-10.3955403934269,0,"LDN_grid$pc_f.scaled","model_5","A.lag2"
"LDN_grid$pc_65_plus.scaled",-0.0592580272352479,0.066036525873469,-0.897352282716852,0.369530966237728,"LDN_grid$pc_65_plus.scaled","model_5","A.lag2"
"LDN_grid$pc_50_plus.scaled",-0.179313937241429,0.0652199275248973,-2.74937345143442,0.00597093140902816,"LDN_grid$pc_50_plus.scaled","model_5","A.lag2"
"LDN_grid$pc_bad_gh.scaled",0.0583056749060917,0.027313582051421,2.13467698218141,0.0327874044316501,"LDN_grid$pc_bad_gh.scaled","model_5","A.lag2"
"LDN_grid$avg_hos_dpr.scaled",-0.0977164696812082,0.0366867865739541,-2.66353308116068,0.00773248084711775,"LDN_grid$avg_hos_dpr.scaled","model_5","A.lag2"
"LDN_grid$pop_den.scaled",-1.13659600576938,0.0309862609965592,-36.6806439116871,0,"LDN_grid$pop_den.scaled","model_5","A.lag2"
"LDN_grid$WD_pop_den.scaled",1.85708850132809,0.0321888410923473,57.6935496372871,0,"LDN_grid$WD_pop_den.scaled","model_5","A.lag2"
"LDN_grid$count_sports.scaled",0.274717782532347,0.011422988453813,24.0495544264203,0,"LDN_grid$count_sports.scaled","model_5","A.lag2"
