"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",1.52850379273902,0.0620533952645468,24.632073494491,0,"(Intercept)","model_8","A.lag2"
"LDN_grid$pc_f.scaled",-0.183829210663846,0.0169773127365272,-10.8279333435575,0,"LDN_grid$pc_f.scaled","model_8","A.lag2"
"LDN_grid$pc_65_plus.scaled",0.0290692151727143,0.068168332177769,0.426432835365661,0.669792479381233,"LDN_grid$pc_65_plus.scaled","model_8","A.lag2"
"LDN_grid$pc_50_plus.scaled",-0.255280368152684,0.0658899331395987,-3.87434553335835,0.000106911630071593,"LDN_grid$pc_50_plus.scaled","model_8","A.lag2"
"LDN_grid$pc_bad_gh.scaled",0.0514983346892567,0.0274897740980757,1.87336332796062,0.0610182304148903,"LDN_grid$pc_bad_gh.scaled","model_8","A.lag2"
"LDN_grid$avg_hos_dpr.scaled",-0.0942428901935491,0.0366518703831353,-2.57129825049565,0.0101318029302015,"LDN_grid$avg_hos_dpr.scaled","model_8","A.lag2"
"LDN_grid$pop_den.scaled",-1.08784999582999,0.0367199707121017,-29.6255681781215,0,"LDN_grid$pop_den.scaled","model_8","A.lag2"
"LDN_grid$WD_pop_den.scaled",1.84173398722646,0.0321953551065597,57.2049595704322,0,"LDN_grid$WD_pop_den.scaled","model_8","A.lag2"
"LDN_grid$count_sports.scaled",0.307549401320675,0.0118857341436135,25.8755073607237,0,"LDN_grid$count_sports.scaled","model_8","A.lag2"
"LDN_grid$count_CHs.scaled",-0.0157200064715356,0.0117398958959375,-1.33902435003494,0.180562745981717,"LDN_grid$count_CHs.scaled","model_8","A.lag2"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0828057091201176,0.0144040031099514,5.74879833668663,8.98799412674123e-09,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_8","A.lag2"
"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled",0.0527853348949431,0.0580216871035807,0.909751810572318,0.362953413732696,"LDN_grid$pc_50_plus.scaled:LDN_grid$pop_den.scaled","model_8","A.lag2"
"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled",-0.0159386162665355,0.0648073755550826,-0.245938307638898,0.805729989152919,"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled","model_8","A.lag2"
"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled",0.0244755779057503,0.0140813264273771,1.73815854862682,0.0821828807357001,"LDN_grid$pc_bad_gh.scaled:LDN_grid$pop_den.scaled","model_8","A.lag2"
"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled",-0.0983077615279501,0.0107404358214239,-9.15305143687523,0,"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled","model_8","A.lag2"
"LDN_grid$pop_den.scaled:LDN_grid$count_CHs.scaled",-0.013671645376353,0.0114837386333926,-1.19052216467191,0.233841223681866,"LDN_grid$pop_den.scaled:LDN_grid$count_CHs.scaled","model_8","A.lag2"
