"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",1.57875412956171,0.0611224697141736,25.8293576313985,0,"(Intercept)","model_9","A.distance1km"
"LDN_grid$pc_f.scaled",-0.187772752416517,0.0166022482887096,-11.3100797645709,0,"LDN_grid$pc_f.scaled","model_9","A.distance1km"
"LDN_grid$pc_65_plus.scaled",-0.194285828228394,0.0286893720410602,-6.77204882526994,1.26971766434281e-11,"LDN_grid$pc_65_plus.scaled","model_9","A.distance1km"
"LDN_grid$pc_bad_gh.scaled",0.0607699123498924,0.0270937174673431,2.24295216863984,0.0248998990959235,"LDN_grid$pc_bad_gh.scaled","model_9","A.distance1km"
"LDN_grid$avg_hos_dpr.scaled",-0.10788510839668,0.0359238087655992,-3.00316453360009,0.00267187936819768,"LDN_grid$avg_hos_dpr.scaled","model_9","A.distance1km"
"LDN_grid$pop_den.scaled",-1.15849423725587,0.0356147615338224,-32.5284850259541,0,"LDN_grid$pop_den.scaled","model_9","A.distance1km"
"LDN_grid$WD_pop_den.scaled",1.98293486945966,0.0317314570105093,62.4911383301095,0,"LDN_grid$WD_pop_den.scaled","model_9","A.distance1km"
"LDN_grid$count_sports.scaled",0.325655623561897,0.0123607639779079,26.3459139049928,0,"LDN_grid$count_sports.scaled","model_9","A.distance1km"
"LDN_grid$count_CHs.scaled",-0.0192503634360399,0.0114796613337041,-1.67691039626067,0.0935600048822769,"LDN_grid$count_CHs.scaled","model_9","A.distance1km"
"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled",0.0878563553243717,0.0139866112853795,6.28146114393053,3.35405703211222e-10,"LDN_grid$pc_f.scaled:LDN_grid$pop_den.scaled","model_9","A.distance1km"
"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled",0.0422415124033228,0.0232406810594424,1.81756775093132,0.0691302243704417,"LDN_grid$pc_65_plus.scaled:LDN_grid$pop_den.scaled","model_9","A.distance1km"
"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled",-0.110919224691885,0.0110867050771242,-10.004705989767,0,"LDN_grid$pop_den.scaled:LDN_grid$count_sports.scaled","model_9","A.distance1km"
