"","Estimate","Std. Error","z value","Pr(>|z|)","variable","formula","neighbours"
"(Intercept)",1.53585842507527,0.0514509494325356,29.8509248520117,0,"(Intercept)","model_1","A.lag4"
"LDN_grid$pc_f.scaled",-0.205460077514608,0.0161761203397983,-12.7014434362925,0,"LDN_grid$pc_f.scaled","model_1","A.lag4"
"LDN_grid$pc_65_plus.scaled",-0.122175727035133,0.0618992243398141,-1.97378445914626,0.0484062566866981,"LDN_grid$pc_65_plus.scaled","model_1","A.lag4"
"LDN_grid$pc_50_plus.scaled",-0.0936803939763396,0.0612417791337114,-1.52968113110829,0.126095676390138,"LDN_grid$pc_50_plus.scaled","model_1","A.lag4"
"LDN_grid$pc_bad_gh.scaled",0.0804915743305466,0.0265877763820365,3.02739022526641,0.00246675290978171,"LDN_grid$pc_bad_gh.scaled","model_1","A.lag4"
"LDN_grid$avg_hos_dpr.scaled",-0.142999054112289,0.034573203582743,-4.1361239137141,3.53221502866763e-05,"LDN_grid$avg_hos_dpr.scaled","model_1","A.lag4"
"LDN_grid$pop_den.scaled",-1.45757776675896,0.0296491020140439,-49.1609414028305,0,"LDN_grid$pop_den.scaled","model_1","A.lag4"
"LDN_grid$WD_pop_den.scaled",2.35105004856676,0.0307771259298558,76.389525582247,0,"LDN_grid$WD_pop_den.scaled","model_1","A.lag4"
"LDN_grid$count_sports.scaled",0.306033772808519,0.0126204576422942,24.2490234096523,0,"LDN_grid$count_sports.scaled","model_1","A.lag4"
"LDN_grid$count_CHs.scaled",-0.0188026799751439,0.0122367648933155,-1.53657279020005,0.12439796002354,"LDN_grid$count_CHs.scaled","model_1","A.lag4"
