"","x"
"1345",1.30846659440378
"1346",1.31207064490509
"1347",0.834509947015362
"1348",0.869353041508369
"1349",0.256794283115491
"1350",0.723911309924934
"1351",0.186054359549712
"1352",0.442689864576292
"1353",0.74866352399071
"1354",0.191958044234942
"1355",0.122352125510487
"1356",0
"1357",0.00643389218497895
"1358",0
"1359",0.00831336026824279
"1360",0.305370164448421
"1361",0
"1362",0
"1363",0.000682477691071246
"1364",0
"1365",0
"1366",0.509620972351548
"1367",0.0185443669215964
"1368",0.090063434888186
"1369",0
"1370",0.896148854528039
"1371",0.686034407563256
"1372",0.185953851329779
"1373",0.244599980520949
"1374",0.0436164393099098
"1375",0
"1376",0
"1377",0
"1378",0
"1379",0.0855991594700898
"1380",0
"1381",0
"1382",0
"1383",0.208589894008735
"1384",0
"1385",0.136967485311049
"1386",0.0201319568420342
"1387",0.210505179293029
"1388",0.180024964987251
"1389",0.0940888461446034
"1390",0.156926333194114
"1391",0.0946671720387506
"1392",0
"1393",0
"1394",0
"1395",0
"1396",0
"1397",0.828968297452165
"1398",0
"1399",0.179463022444281
"1400",0.19115531738834
"1401",0.0681120518170431
"1402",0.273798904724563
"1403",0
"1404",0
"1405",0
"1406",0
"1407",0
"1408",0.0404311653849212
"1409",0
"1410",0.0199377537852093
"1411",0.0514246742168228
"1412",0.180648914128729
"1413",0.396256465043972
"1414",0
"1415",0.826908897320052
"1416",0.0890216223782046
"1417",0
"1418",0
"1419",0.180946890542554
"1420",0.190525482659372
"1421",0.660732552656561
"1422",0.30786332727611
"1423",0
"1424",0.837878330332223
"1425",0.277132518366479
"1426",1.29434246766687
"1427",1.94656945908142
"1428",0.934590427679006
"1429",0.394097829470339
"1430",0.144425034546199
"1431",0.0999211986781442
"1432",0.153101225433218
"1433",0.0290752541373414
"1434",0.570805362331341
"1435",0.0689615034708271
"1436",0.655079774580485
"1437",1.40760196574186
"1438",1.03454695181444
"1439",0.694864333720954
"1440",0.363184170464717
"1441",1.32062501494043
"1442",0.813326506204651
"1443",1.75275999906845
"1444",0.595258824738788
"1445",1.79578307425062
"1446",0.235395552404757
"1447",0.448883511538035
"1448",0.101224402347845
"1449",0.587232843473837
"1450",0.438101595451749
"1451",0.0310237125653815
"1452",0.171533532116567
"1453",0
"1454",0.553029574955672
"1455",0.235139523500393
"1456",0.559312999330884
"1457",0.314458108508042
"1458",0
"1459",0
"1460",0
"1461",0.00886420573924862
"1462",0.576091753279015
"1463",0
"1464",0
"1465",0.557268362564583
"1466",0.48879030667708
"1467",0.1227946396756
"1468",0.698207473989616
"1469",0.00530510873461977
"1470",0
"1471",0
"1472",0
"1473",0
"1474",0.0832995056009394
"1475",0
"1476",0.07848881171903
"1477",0
"1478",0
"1479",0.481522258470372
"1480",0.208713679759923
"1481",0
"1482",0
"1483",0.199630432321777
"1484",0.1565888824575
"1485",0.174997912654173
"1486",0.178371866905217
"1487",0
"1488",0
"1489",0.0724065362717826
"1490",0
"1491",0
"1492",0.152051720873619
"1493",0.0133978820623286
"1494",0.207872897843284
"1495",0
"1496",0.308409581814989
"1497",0.170324567099588
"1498",0
"1499",0
"1500",0
"1501",0.159437157928651
"1502",0
"1503",0
"1504",0
"1505",0
"1506",0.652706500484369
"1507",0.614950356090752
"1508",0.27048079636911
"1509",0.307171347822325
"1510",0.151061023937644
"1511",0.221508953872109
"1512",0.0796298056514032
"1513",0
"1514",0.472732392276823
"1515",0.0189389787022267
"1516",0.0794344229514624
"1517",0.633967097460253
"1518",0.325141180808791
"1519",0.088826423364764
"1520",0.136947837543882
"1521",1.19150261377271
"1522",0.54717401087035
"1523",2.50779808257711
"1524",3
"1525",1.36982281054532
"1526",0.289896290848128
"1527",0.174174408199523
"1528",0
"1529",0
"1530",0.251949656404729
"1531",0
"1532",0.23341201518448
"1533",0.640942054442931
"1534",1.04960827169146
"1535",0.751847245293817
"1536",0.369540595289454
"1537",0.313689357784331
"1538",0.486070389456847
"1539",0.706304652497265
"1540",0.134511078352517
"1541",0.983334343572293
"1542",0.738813561468635
"1543",0.528260092027847
"1544",0.457559521715823
"1545",0.96901528035039
"1546",0.328825211070915
"1547",0.367835536772551
"1548",0.304173488071452
"1549",0.399700583027918
"1550",0.590690047804835
"1551",0
"1552",0.0120982309091136
"1553",0.314283973040039
"1554",0
"1555",0
"1556",0
"1557",0.076326415276227
"1558",0
"1559",0.00886420573924862
"1560",0.0781560675849751
"1561",0
"1562",0.451481161914592
"1563",0
"1564",0.0786642736880738
"1565",0
"1566",0
"1567",0
"1568",0
"1569",0
"1570",0
"1571",0
"1572",0.0841359604961193
"1573",0
"1574",0
"1575",0
"1576",0.022725798855208
"1577",0
"1578",0
"1579",0
"1580",0.170269013486632
"1581",0.158321785872595
"1582",0.16815917292419
"1583",0.0930486017767977
"1584",0.133797152914394
"1585",0.132876717093272
"1586",0
"1587",0.0670863851279383
"1588",0
"1589",0.120259734932411
"1590",0.340884483606408
"1591",0.534594996829065
"1592",0.239972142505983
"1593",0
"1594",0.228761357940361
"1595",0
"1596",0
"1597",0.157025392657324
"1598",0
"1599",0.732579230498063
"1600",0
"1601",0.494567245410602
"1602",0
"1603",0.19786442979928
