"","x"
"1",3
"2",1.01454265973032
"3",0.760039211209561
"4",1.01454265973032
"5",1.01454265973032
"6",0.505535762688797
"7",0.505535762688797
"8",1.0055357530021
"9",1.41330693158069
"10",0.746013785516961
"11",0.505535762688797
"12",1.5055357433154
"13",1.40430002485246
"14",2.22952579353621
"15",1.78792119143825
"16",1.58973326495139
"17",0.615820090138923
"18",0.615820090138924
"19",0.250752270329584
"20",0.0338172314050659
"21",0.0338172314050654
"22",0.0338172314050662
"23",0.0338172314050661
"24",0.250752270329583
"25",0.953693996100077
"26",0.164730066807011
"27",0.991510327309499
"28",1.63053574089373
"29",2.39791008287687
"30",3.04922704484472
"31",1.83934889490834
"32",1.27794364035049
"33",1.02539506388805
"34",0.615820090138923
"35",0
"36",0.106097656058944
"37",0.250752270329584
"38",0.158817228983392
"39",0.158817228983391
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0.0338172314050639
"47",0.250752270329584
"48",1.07010847044211
"49",0
"50",0.640100838175125
"51",0.640100838175125
"52",0
"53",0.283152592441364
"54",1.75391480366458
"55",2.75004497540289
"56",3.82985447951204
"57",2.45019658834899
"58",2.44688518495858
"59",1.27543235016202
"60",0.224127612301419
"61",0.37768772666581
"62",0.106097656058944
"63",0
"64",0.106097656058944
"65",0.283817226561716
"66",0.066882187637201
"67",0.191882185215526
"68",0.0668821876372008
"69",0.0668821876372003
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0.250752270329582
"77",1.05550661859973
"78",0
"79",0
"80",0
"81",0
"82",0.0256698591017077
"83",1.42039823692743
"84",3.06505384056763
"85",3.28874260129415
"86",4.24687162464658
"87",3.52374011304397
"88",1.98999530226729
"89",0.771091302283917
"90",0.0363519401083823
"91",0.140447711590905
"92",0.111497396726811
"93",0
"94",0
"95",0.615820090138923
"96",0.408817224140042
"97",0.316882182793851
"98",0.441882180372176
"99",0.316882182793851
"100",0.0668821876372003
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0.0338172314050662
"108",0.18980605066794
"109",0
"110",0
"111",0
"112",0
"113",0.568239963572522
"114",1.91693771853552
"115",3.07760490970583
"116",5
"117",4.06051213261386
"118",3.08705041353458
"119",1.47118174170007
"120",0.646497768253904
"121",0
"122",0
"123",0
"124",0.363713332948209
"125",0.159722281070944
"126",0
"127",0
"128",0.336360229702424
"129",0.801361099899786
"130",0.816882173107153
"131",0.566882177950502
"132",0.691882175528827
"133",0.316882182793851
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0.250752270329583
"141",0.314806048246266
"142",0
"143",0
"144",0
"145",0
"146",1.04757203317234
"147",2.22976017184729
"148",4.18258809164745
"149",3.7543206021594
"150",3.90638720306259
"151",2.57476199548744
"152",0.836214857177752
"153",0
"154",0
"155",0
"156",0
"157",0.344280595519972
"158",0
"159",0.125607715097559
"160",0.18599281403008
"161",0.106898200818003
"162",1.73917033553408
"163",2.66066405108278
"164",1.57090017899064
"165",1.7094260391802
"166",1.19188216584213
"167",0.941882170685478
"168",0.566882177950502
"169",0.191882185215526
"170",0
"171",0
"172",0
"173",0
"174",0.0338172314050665
"175",1.42808412115101
"176",0
"177",0
"178",0.644338275786065
"179",0.454949423004885
"180",0.941343697399069
"181",1.22791338676702
"182",2.57519973896125
"183",3.41851839898975
"184",4.63760571206048
"185",3.13627211487287
"186",1.86670332846861
"187",0.877455981629024
"188",0
"189",0
"190",0
"191",0
"192",0.297774596866003
"193",1.31832965954352
"194",0
"195",0.590747487231397
"196",0.591783936393099
"197",1.24412014638059
"198",1.62438781092599
"199",2.94122284395185
"200",3.34758846418213
"201",3.19750913580218
"202",2.06218887879058
"203",2.06688214889041
"204",1.33817571196023
"205",0.941882170685478
"206",0.191882185215526
"207",0
"208",0
"209",0
"210",0
"211",0.250752270329581
"212",1.08436509645392
"213",0.891684691573304
"214",1.28579264531974
"215",1.63912439023151
"216",2.78352853106833
"217",2.51746695543775
"218",3.48296589152542
"219",3.80453049966658
"220",2.96803945470547
"221",3.1436710499672
"222",3.19474614590637
"223",1.96112931040157
"224",0.835261264684144
"225",0
"226",0
"227",0
"228",0
"229",0.665959069492136
"230",0.937240701563103
"231",0.00635107367185372
"232",0.236304915602322
"233",1.23244743692534
"234",1.7940030843283
"235",3.34480811188981
"236",3.81325652176417
"237",3.70287007783714
"238",3.32240458764436
"239",3.20075146741437
"240",2.33817569258683
"241",2.10670796034621
"242",1.20315962592813
"243",0.566875850661402
"244",0
"245",0
"246",0
"247",0
"248",0.250752270329583
"249",1.64237650010304
"250",1.74628900843106
"251",1.94724204453877
"252",3.66850665965721
"253",5
"254",5
"255",5
"256",4.27188294120924
"257",3.43565855350668
"258",3.1660710376684
"259",2.20928081360206
"260",2.78712570770991
"261",1.10322008723371
"262",0.586411500046256
"263",0.130935048638725
"264",0.20518597169602
"265",0.305080487304888
"266",1.25737311281129
"267",1.28153955667287
"268",0.452725925061096
"269",0
"270",0
"271",0.879380814215468
"272",2.08357995653299
"273",2.87206977858165
"274",3.85860935130231
"275",4.34045782653825
"276",2.73077471618563
"277",3.0015042004543
"278",2.69188213678203
"279",2.07815960897641
"280",1.26560643601034
"281",0.451813536435336
"282",0.183353929754598
"283",0
"284",0
"285",0
"286",0.0338172314050659
"287",2.13660799171096
"288",1.38045960312241
"289",1.98732145932785
"290",3.13632378468273
"291",4.70589460142306
"292",5
"293",5
"294",5
"295",4.81178565239741
"296",3.65260285702308
"297",2.39432105636947
"298",2.46136005383026
"299",2.2214114040084
"300",1.16427250157859
"301",1.06319070920528
"302",0.658218814036162
"303",0.319307036738967
"304",0.88117867042604
"305",0.973213264969173
"306",0.557342143761026
"307",0.452725925061096
"308",0
"309",0
"310",0
"311",0.224776571133033
"312",0.95766362571644
"313",2.6314428054951
"314",3.29666878688646
"315",2.20119792066465
"316",3.72583259434608
"317",2.64785120747469
"318",2.03695120851109
"319",1.70976401740437
"320",1.56024436464943
"321",1.00136969576697
"322",0.0180468435732339
"323",0.183360257043698
