"","x"
"1",3
"2",0.530159411986796
"3",1.13162054399001
"4",1.54375577287988
"5",0.928144861623787
"6",2.38340274424289
"7",3.30218469921995
"8",3.85482262609175
"9",3.18153407042047
"10",3.98229896516983
"11",4.21823269028422
"12",3.85029072560408
"13",0.828813043146158
"14",0.447133673439481
"15",0.3107348781734
"16",0.676144047123378
"17",0.3035640353387
"18",0.940913739641381
"19",0.502585624689207
"20",1.00753601823443
"21",0.45984973085576
"22",0.216349735573182
"23",0
"24",0
"25",0.191393759595048
"26",0.0912408285240802
"27",0.174274858924293
"28",0
"29",0.157296612163645
"30",0.265950211111777
"31",1.08968895381896
"32",0.441278649993355
"33",0.16631771456229
"34",0.0982539730295193
"35",0.0497338260535138
"36",0.87305600829599
"37",1.71121143741481
"38",1.65574046645579
"39",0.918307607851958
"40",0
"41",0.105975891638097
"42",1.25125533002238
"43",2.00979168424735
"44",2.20926834400029
"45",3.26721074243325
"46",0.873719283181914
"47",1.2857440382989
"48",0.978599952250245
"49",0.602595872684844
"50",1.44618428837998
"51",1.54014071916055
"52",2.90763939882076
"53",1.98889001847936
"54",0.336638789901241
"55",0
"56",0.648211048808063
"57",1.21882803899639
"58",2.84764428735638
"59",2.05163404245275
"60",1.83040485174856
"61",1.53921554608454
"62",1.51951754521524
"63",2.25327563239633
"64",1.99994516552549
"65",1.30078391235094
"66",0.637133968928751
"67",0.522081744385764
"68",0.920788853503259
"69",0
"70",0.108342708423267
"71",0.781739396877716
"72",0
"73",0.794555468186724
"74",1.879898041066
"75",2.14268527138758
"76",2.08481168402623
"77",1.76362448057761
"78",1.23207890623063
"79",0.888032054285711
"80",0.484820079112913
"81",1.08473286542732
"82",0.246068876351775
"83",1.68259282543017
"84",1.08614308640884
"85",1.20031947951189
"86",0.495788582896779
"87",0.843039160760061
"88",1.10348532015549
"89",0.806307854648001
"90",0.98506612074611
"91",0.562552998003565
"92",1.44117126094612
"93",1.66116765778768
"94",2.06143878248384
"95",0.374131840054866
"96",1.10820746211134
"97",0.340458005235308
"98",1.60618115196551
"99",2.01394656767017
"100",2.17649126071508
"101",0.403056408759855
"102",0.474632046572023
"103",1.18791256080008
"104",1.61432041800565
"105",2.33701215009058
"106",1.30900310511417
"107",0.58260636970275
"108",0.0707683851351411
"109",0
"110",1.13672779813929
"111",4.69050610040819
"112",6.47705403036761
"113",7.55555071817687
"114",3.77665204464032
"115",3.21594776680488
"116",1.25484167188123
"117",0.654184765408562
"118",0.615696033469664
"119",0.514788090391824
"120",0.286266780073026
"121",0.335408738125058
"122",0.0828287534213312
"123",0.0668898707409087
"124",0
"125",0
"126",0
"127",0
"128",0.29707768087695
"129",0.681887330310657
"130",1.31013731813932
"131",1.99978433555477
"132",1.546857353143
"133",0.63113182212747
"134",0.352970806519032
"135",0.193945148709551
"136",0.788686767439116
"137",0.940900715353479
"138",2.93722583432181
"139",4.39521001015873
"140",6.97317932033904
"141",3.21661183020931
"142",2.40323212650339
"143",1.52286666783202
"144",0.760521865029461
"145",1.06058470963783
"146",1.09106289235813
"147",0.987966675788413
"148",0.762822900978262
"149",1.32797106964438
"150",1.39446178228842
"151",1.84485052531225
"152",1.52541320716555
"153",1.46973323443153
"154",2.58884640780406
"155",3.39350164139568
"156",3.94588820399702
"157",5.04531041414392
"158",7.55118647288377
"159",6.14042308728332
"160",0.0342278984814766
"161",0.725073155548123
"162",0.59461170767331
"163",1.01104287985745
"164",2.20375234096045
"165",1.05718570661844
"166",1.13021851434133
"167",0.45984973085576
"168",0.472849730603906
"169",0
"170",0
"171",0
"172",0
"173",0.418015934075102
"174",0
"175",0
"176",0
"177",0.160250375632648
"178",0.160024393590999
"179",0.300686626025491
"180",0.388916019722746
"181",0.290471594409023
"182",0.769495555152228
"183",1.39525611750807
"184",2.73932446055852
"185",3.41801554475054
"186",1.37742936982823
"187",1.2541249055318
"188",3.04978179643869
"189",2.9699119033752
"190",2.97806528829623
"191",3.20231707913361
"192",1.53035188550746
"193",1.29862598631992
"194",0.359179864510916
"195",0
"196",1.4083090382405
"197",0.494426689381925
"198",2.21950080700917
"199",3.49552332534389
"200",3.05667385874424
"201",1.18277254364065
"202",0.901457297236877
"203",0.800379674864889
"204",1.96750475979341
"205",2.17567028524211
"206",2.52520512336384
"207",1.76565161949208
"208",1.83168623129085
"209",1.81389027386767
"210",1.92282346177125
"211",1.35806435038425
"212",0.406518587721236
"213",0.444010336479598
"214",0.373870036571679
"215",0.166527738180435
"216",0.525277235453415
"217",0.956632522701349
"218",0
"219",0.463867205451422
